3.47,3.2610277777777776
3.49,3.7650833333333336
3.38,3.359611111111111
3.49,3.649055555555556
3.4,3.7013333333333334
3.42,3.551722222222222
3.45,3.549611111111111
3.43,3.4578055555555554
3.45,3.471388888888889
3.43,3.397861111111111
3.41,3.471833333333333
3.45,3.4543888888888885
3.39,3.4930833333333333
3.41,3.411888888888889
3.48,3.4203888888888887
3.46,3.4203888888888887
3.48,3.4968888888888894
3.47,3.426361111111111
3.47,3.4633333333333334
3.36,3.407638888888889
3.73,3.4837222222222226
3.44,3.437388888888889
3.8,3.47225
3.43,3.3902222222222225
3.73,3.439944444444445
3.57,3.4395277777777777
3.46,3.4875555555555553
3.67,3.4123333333333337
3.45,3.431861111111111
3.48,3.4084999999999996
3.39,3.507527777777778
3.46,3.435277777777778
3.4,3.473111111111111
3.4,3.3961666666666663
3.48,3.479472222222222
3.4,3.4624722222222224
3.46,3.4866944444444448
3.42,3.4157222222222225
3.5,3.440805555555556
3.4,3.429333333333333
3.71,3.498611111111111
3.46,3.4259166666666663
3.59,3.4611944444444442
3.42,3.4038333333333335
3.63,3.4981666666666666
3.46,3.464611111111111
3.46,3.426361111111111
3.4,3.48925
