2.63,2.4735
2.6,2.7323333333333335
2.72,2.7293611111111113
2.73,2.7480555555555553
2.71,2.679611111111111
2.66,2.7127777777777777
2.68,2.724666666666667
2.74,2.688111111111111
2.74,2.720416666666667
2.7,2.688972222222222
2.68,2.688111111111111
2.68,2.7790833333333333
2.73,2.679194444444444
2.56,2.774388888888889
2.71,2.671972222222222
2.74,2.7233888888888886
2.71,2.7076666666666664
2.71,2.748888888888889
2.75,2.8377222222222223
2.7,2.7484722222222224
2.69,2.6447777777777777
2.69,2.627361111111111
2.67,2.678777777777778
