12.48,0.00
13.01,0.00
13.53,0.00
14.05,0.00
14.57,0.00
15.09,0.00
15.61,0.00
16.14,0.00
16.66,0.00
17.17,0.00
17.69,0.00
18.22,0.00
18.76,0.00
19.29,0.00
19.81,0.00
20.33,0.00
20.85,0.00
21.37,0.00
21.89,0.00
22.41,0.00
22.93,0.00
23.45,0.00
23.98,0.00
24.50,0.00
25.02,0.00
25.54,0.00
26.06,0.00
26.58,0.00
27.10,0.00
27.62,0.00
28.14,0.00
28.66,0.00
29.18,0.00
29.70,0.00
30.22,0.00
30.74,0.00
31.26,0.00
31.79,0.00
32.31,0.00
32.83,0.00
33.35,0.00
33.87,0.00
34.39,0.00
34.91,0.00
35.43,0.00
35.96,0.00
36.48,0.00
37.00,0.00
37.52,0.00
38.04,0.00
38.56,0.00
39.08,0.00
39.60,0.00
40.12,0.00
40.64,0.00
41.16,0.00
41.68,0.00
42.20,0.00
42.72,0.00
43.24,0.00
43.76,0.00
44.29,0.00
44.81,0.00
45.33,0.00
45.85,0.00
46.37,0.00
46.89,0.00
47.41,0.00
47.93,0.00
48.46,0.00
48.97,0.00
49.49,0.00
50.01,0.00
50.53,0.00
51.06,0.00
51.58,0.00
52.10,0.00
52.62,0.00
53.14,0.00
53.66,0.00
54.18,0.00
54.70,0.00
55.22,0.00
55.74,0.00
56.27,0.00
56.79,0.00
57.31,0.00
57.83,0.00
58.35,0.00
58.87,0.00
59.39,0.00
59.91,0.00
60.43,0.00
60.95,0.00
61.47,0.00
61.99,0.00
62.51,0.00
63.03,0.00
63.55,0.00
64.07,0.00
64.60,0.00
65.12,0.00
65.64,0.00
66.16,0.00
66.68,0.00
67.20,0.00
67.72,0.00
68.24,0.00
68.76,0.00
69.28,0.00
69.80,0.00
70.32,0.00
70.84,0.00
71.36,0.00
71.89,0.00
72.41,0.00
72.93,0.00
73.45,0.00
73.97,0.00
74.49,0.00
75.01,0.00
75.53,0.00
76.05,0.00
76.57,0.00
77.09,0.00
77.61,0.00
78.13,0.00
78.65,0.00
79.17,0.00
79.69,0.00
80.22,0.00
80.74,0.00
81.26,0.00
81.78,0.00
82.30,0.00
82.82,0.00
83.34,0.00
83.86,0.00
84.39,0.00
84.90,0.00
85.43,0.00
85.95,0.00
86.47,0.00
86.99,0.00
87.51,0.00
88.03,0.00
88.55,0.00
89.07,0.00
89.59,0.00
90.11,0.00
90.63,0.00
91.15,0.00
91.67,-0.15
92.19,0.00
92.72,0.00
93.24,0.00
93.76,0.00
94.28,0.00
94.80,0.00
95.32,0.15
95.84,0.00
96.36,0.00
96.88,0.00
97.40,0.00
97.92,0.15
98.44,0.00
98.96,0.00
99.48,0.00
100.00,634.64
100.53,1066.10
101.05,1102.67
101.57,1173.97
102.09,1377.92
102.61,1475.38
103.13,1475.23
103.65,1458.09
104.17,1355.43
104.69,1209.46
105.21,1127.61
105.74,1075.90
106.25,1047.29
106.78,1058.30
107.30,1040.71
107.82,1042.85
108.34,1027.40
108.86,1057.84
109.38,1034.13
109.90,1061.05
110.42,1029.84
110.94,1042.85
111.46,1022.04
111.99,1064.57
112.51,1030.00
113.03,1067.63
113.55,1031.83
114.07,1065.65
114.59,1041.17
115.11,1105.88
115.63,1116.44
116.15,1458.85
116.68,1651.02
117.19,1760.42
117.71,1793.16
118.32,1827.89
118.84,1799.59
119.36,1784.44
119.88,1688.35
120.40,1592.73
120.92,1494.66
121.44,1471.40
121.96,1411.12
122.49,1359.41
123.01,1313.66
123.53,1332.48
124.05,1278.62
124.57,1277.86
125.09,1244.81
125.61,1249.70
126.13,1223.23
126.65,1249.86
127.17,1243.58
127.69,1257.51
128.21,1228.28
128.73,1231.34
129.25,1231.34
129.77,1258.88
130.29,1233.49
130.81,1246.80
131.34,1226.75
131.85,1254.14
132.38,1237.46
132.90,1250.01
133.41,1220.48
133.93,1238.38
134.46,1238.23
134.98,1255.52
135.50,1228.44
136.02,1235.47
136.54,1227.06
137.06,1262.71
137.58,1236.70
138.10,1250.32
138.62,1222.62
139.14,1252.61
139.66,1246.49
140.18,1255.21
140.70,1229.66
141.22,1238.69
141.74,1234.56
142.26,1259.50
142.78,1233.33
143.30,1246.03
143.82,1225.38
144.34,1259.34
144.86,1247.26
145.38,1233.49
145.90,1256.13
146.42,905.91
146.94,253.98
147.46,1.07
147.99,-2.30
148.51,-0.15
149.02,0.00
