12.49,0.00
13.02,0.00
13.54,0.00
14.06,0.00
14.58,0.00
15.10,0.00
15.62,0.00
16.14,0.15
16.66,0.00
17.18,0.00
17.70,0.00
18.23,0.00
18.75,0.15
19.27,0.00
19.79,0.00
20.31,0.00
20.83,0.00
21.35,0.00
21.87,0.00
22.39,0.00
22.91,0.00
23.43,0.00
23.95,0.00
24.47,0.00
24.99,0.00
25.52,0.00
26.04,0.00
26.56,0.00
27.08,0.00
27.60,0.00
28.12,0.00
28.64,0.00
29.16,0.00
29.68,0.00
30.20,-0.15
30.73,0.00
31.25,0.00
31.76,0.00
32.28,0.00
32.81,0.00
33.33,0.00
33.85,0.00
34.37,0.00
34.89,735.32
35.41,1218.34
35.93,1331.71
36.45,1473.08
36.97,1591.66
37.49,1616.14
38.02,1400.56
38.54,1222.78
39.06,1165.55
39.58,1093.95
40.10,1103.13
40.62,1149.95
41.14,1225.53
41.66,1252.61
42.18,1338.29
42.70,1461.91
43.22,1544.84
43.74,1583.24
44.26,1632.05
44.78,1607.42
45.30,1629.30
45.83,1626.54
46.35,1632.36
46.87,1633.73
47.39,1563.20
47.91,1469.56
48.43,1460.08
48.95,1437.74
49.47,1451.05
49.99,1437.28
50.51,1438.20
51.03,1425.35
51.56,1446.61
52.08,1433.92
52.60,1449.22
53.12,1432.84
53.64,1444.47
54.16,1423.82
54.68,1438.51
55.20,1418.00
55.72,1434.83
56.24,1430.86
56.76,1448.45
57.28,1435.60
57.80,1454.42
58.33,1436.98
58.85,1453.96
59.37,1437.43
59.89,1451.82
60.41,1433.15
60.93,1441.41
61.45,1418.46
61.97,1444.63
62.49,1389.09
63.01,1503.84
63.53,1087.37
64.05,393.06
64.57,-1.07
65.09,-0.15
65.61,-0.46
