12.50,0.00
13.03,0.00
13.55,0.00
14.07,0.00
14.59,0.00
15.11,0.00
15.63,0.00
16.15,0.00
16.67,0.00
17.20,0.00
17.72,0.00
18.24,0.00
18.76,0.00
19.28,187.88
19.80,2003.53
20.32,2003.53
20.84,2003.53
21.36,2003.53
21.88,2003.53
22.40,2003.53
22.92,2003.53
23.44,2003.53
23.97,2003.53
24.49,2003.53
25.01,2003.53
25.53,2003.53
26.05,2003.53
26.57,2003.53
27.09,2003.53
27.61,2003.53
28.13,2003.53
28.65,2003.53
29.18,2003.53
29.70,2003.53
30.22,2003.53
30.74,2003.53
31.26,2003.53
31.78,2003.53
32.30,2003.53
32.82,2003.53
33.34,2003.53
33.86,2003.53
34.38,2003.53
34.90,2003.53
35.42,2003.53
35.94,2003.53
36.46,2003.53
36.99,2003.53
37.51,2003.53
38.03,2003.53
38.55,2003.53
39.07,2003.53
39.59,2003.53
40.11,2003.53
40.63,1981.96
41.15,1948.45
41.67,2003.53
42.19,2003.53
42.71,2003.53
43.23,2003.53
43.75,2003.53
44.27,2003.53
44.80,2003.53
45.32,2003.53
45.84,2003.53
46.36,2003.53
46.88,2003.53
47.40,2003.53
47.92,1965.90
48.44,1887.41
48.96,1834.32
49.48,1911.58
50.00,2003.53
50.52,2003.53
51.04,2003.53
51.56,2003.53
52.08,2003.53
52.60,2003.53
53.13,2003.53
53.65,2003.53
54.17,2003.53
54.69,2003.53
55.21,2003.53
55.73,2003.53
56.25,2003.53
56.77,2003.53
57.29,2003.53
57.81,2003.53
58.33,2003.53
58.85,2003.53
59.37,2003.53
59.89,2003.53
60.41,2003.53
60.94,2003.53
61.46,2003.53
61.98,2003.53
62.50,2003.53
63.02,2003.53
63.54,2003.53
64.06,2003.53
64.58,2003.53
65.10,2003.53
65.62,2003.53
66.14,2003.53
66.67,2003.53
67.18,2003.53
67.71,2003.53
68.22,2003.53
68.75,2003.53
69.27,2003.53
69.79,1651.02
70.31,909.13
70.83,47.74
71.35,-0.15
71.87,82.62
72.39,-0.76
72.91,-0.15
73.43,0.00
73.96,0.00
74.48,0.00
75.00,0.00
75.52,0.00
76.04,0.00
76.56,0.00
77.08,0.00
77.60,0.00
78.12,0.00
78.64,0.00
79.16,0.00
79.68,0.00
80.20,0.00
80.72,0.00
81.25,0.00
81.77,0.00
82.29,0.00
82.81,0.00
83.33,0.00
83.85,0.00
84.37,0.00
84.89,0.00
85.41,0.00
85.94,0.15
86.46,0.00
86.98,0.00
87.50,0.00
88.02,0.00
88.54,0.00
89.06,0.00
89.58,0.00
90.10,0.00
90.62,0.00
91.14,0.00
91.66,0.00
92.18,0.00
92.70,0.00
93.22,0.00
93.75,0.00
94.27,0.00
94.79,0.00
95.31,0.00
95.83,-0.46
96.49,-0.15
