8.87, 532, 2
8.87, 531, 0
8.85, 531, 1
8.88, 532, 2
8.85, 531, 0
8.88, 532, 1
8.88, 532, 2
8.88, 532, 0
8.86, 531, 1
8.89, 533, 2
8.88, 532, 0
8.87, 532, 1
8.88, 533, 2
8.88, 532, 0
8.84, 530, 1
8.90, 533, 2
8.89, 533, 0
8.87, 532, 1
8.89, 533, 2
8.89, 533, 0
8.87, 532, 1
8.89, 533, 2
8.90, 533, 0
8.87, 532, 1
8.89, 533, 2
8.89, 533, 0
8.87, 532, 1
8.89, 533, 2
8.89, 533, 0
8.85, 530, 1
8.89, 533, 2
8.89, 533, 0
8.89, 533, 1
8.89, 533, 2
8.89, 533, 0
8.89, 533, 1
8.88, 533, 2
8.89, 533, 0
8.89, 533, 1
8.89, 533, 2
8.89, 533, 0
8.88, 532, 1
8.90, 534, 2
8.89, 533, 0
8.88, 532, 1
8.90, 533, 2
8.90, 533, 0
8.88, 532, 1
8.90, 533, 2
8.89, 533, 0
8.88, 532, 1
8.89, 533, 2
8.89, 533, 0
8.88, 532, 1
8.89, 533, 2
8.90, 534, 0
8.88, 532, 1
8.90, 533, 2
8.90, 533, 0
8.88, 532, 1
8.90, 533, 2
8.90, 533, 0
8.88, 532, 1
8.90, 533, 2
8.90, 533, 0
8.88, 532, 1
8.90, 534, 2
8.90, 533, 0
8.88, 532, 1
8.90, 534, 2
8.89, 533, 0
8.88, 532, 1
8.89, 533, 2
8.90, 533, 0
8.87, 532, 1
8.90, 533, 2
8.89, 533, 0
8.88, 532, 1
8.90, 533, 2
8.89, 533, 0
8.88, 532, 1
8.90, 533, 2
8.90, 534, 0
8.88, 532, 1
8.90, 534, 2
8.90, 533, 0
8.88, 532, 1
8.89, 533, 2
8.90, 534, 0
8.88, 532, 1
8.90, 534, 2
8.90, 533, 0
8.89, 533, 1
8.90, 533, 2
8.90, 534, 0
8.88, 532, 1
8.90, 533, 2
8.89, 533, 0
8.89, 533, 1
8.88, 533, 2
8.92, 535, 0
8.89, 533, 1
8.90, 533, 2
8.90, 533, 0
8.88, 532, 1
8.90, 534, 2
8.90, 534, 0
8.88, 532, 1
8.90, 534, 2
8.90, 534, 0
8.88, 532, 1
8.90, 534, 2
8.90, 534, 0
8.88, 532, 1
8.90, 533, 2
8.90, 534, 0
8.88, 533, 1
8.90, 533, 2
8.90, 534, 0
8.88, 532, 1
8.90, 533, 2
8.89, 533, 0
8.88, 532, 1
8.90, 534, 2
8.90, 534, 0
8.88, 532, 1
8.91, 534, 2
8.90, 534, 0
8.88, 532, 1
8.90, 534, 2
8.90, 534, 0
8.88, 533, 1
8.90, 533, 2
8.90, 533, 0
8.88, 532, 1
8.90, 533, 2
8.90, 533, 0
8.88, 532, 1
8.90, 533, 2
8.89, 533, 0
8.87, 532, 1
8.91, 534, 2
8.89, 533, 0
8.88, 532, 1
8.90, 534, 2
8.90, 533, 0
8.87, 532, 1
8.90, 533, 2
8.89, 533, 0
8.87, 532, 1
8.89, 533, 2
8.87, 532, 0
8.90, 533, 1
8.89, 533, 2
8.89, 533, 0
8.87, 532, 1
8.89, 533, 2
8.90, 533, 0
8.87, 532, 1
8.90, 533, 2
8.90, 533, 0
8.87, 532, 1
8.90, 533, 2
8.89, 533, 0
8.88, 532, 1
8.89, 533, 2
8.89, 533, 0
8.88, 532, 1
8.89, 533, 2
8.90, 533, 0
8.87, 532, 1
8.89, 533, 2
8.87, 532, 0
8.89, 533, 1
8.89, 533, 2
8.88, 533, 0
8.87, 532, 1
8.89, 533, 2
8.89, 533, 0
8.86, 531, 1
8.88, 533, 2
8.89, 533, 0
8.87, 531, 1
8.88, 532, 2
8.88, 532, 0
8.85, 531, 1
8.89, 533, 2
8.88, 533, 0
8.86, 531, 1
8.88, 532, 2
8.88, 532, 0
8.86, 531, 1
8.88, 532, 2
8.88, 533, 0
8.86, 531, 1
8.89, 533, 2
8.88, 532, 0
8.86, 531, 1
8.88, 532, 2
8.88, 532, 0
8.86, 531, 1
8.88, 532, 2
8.89, 533, 0
8.85, 530, 1
8.89, 533, 2
8.89, 533, 0
8.88, 532, 1
8.89, 533, 2
8.88, 532, 0
8.87, 532, 1
8.89, 533, 2
8.89, 533, 0
8.86, 531, 1
8.89, 533, 2
8.88, 532, 0
8.84, 530, 1
8.90, 533, 2
8.90, 533, 0
8.86, 531, 1
8.88, 532, 2
8.89, 533, 0
8.87, 532, 1
8.88, 532, 2
8.88, 532, 0
8.86, 531, 1
8.89, 533, 2
8.88, 532, 0
8.84, 530, 1
8.90, 533, 2
8.89, 533, 0
8.87, 532, 1
8.89, 533, 2
8.89, 533, 0
8.87, 531, 1
8.89, 533, 2
8.89, 533, 0
8.87, 532, 1
8.89, 533, 2
8.89, 533, 0
8.87, 531, 1
8.89, 533, 2
8.89, 533, 0
8.86, 531, 1
8.89, 533, 2
8.88, 533, 0
8.87, 531, 1
8.89, 533, 2
8.89, 533, 0
8.87, 532, 1
8.90, 533, 2
8.90, 533, 0
8.89, 533, 1
8.90, 534, 2
8.91, 534, 0
8.89, 533, 1
8.92, 535, 2
8.92, 535, 0
8.90, 533, 1
8.94, 536, 2
8.89, 533, 0
