1.78, 107, 0

1.88, 112, 2
1.81, 108, 0
1.77, 106, 1/Users/jacket/Downloads/log
1.81, 108, 2
1.82, 109, 0

1.79, 107, 2
1.83, 109, 0
1.83, 109, 1
1.80, 107, 2

1.90, 113, 1
1.84, 110, 2
1.80, 108, 0
1.83, 109, 1
1.83, 110, 2
1.79, 107, 0
1.83, 109, 1
1.84, 110, 2
1.80, 108, 0
1.83, 110, 1
1.84, 110, 2
1.80, 108, 0
1.84, 110, 1
1.85, 111, 2
1.81, 108, 0
1.84, 110, 1
1.85, 110, 2

1.88, 112, 1
1.83, 109, 2
1.83, 109, 0
1.79, 107, 1
1.83, 109, 2
1.83, 110, 0
1.77, 106, 1
1.79, 107, 2
1.79, 107, 0

1.81, 108, 2
1.77, 105, 0
1.76, 105, 1

1.79, 107, 0
1.75, 105, 1

1.83, 109, 0
1.72, 103, 1

1.82, 109, 0
1.76, 105, 1
1.71, 102, 2
1.74, 104, 0
1.75, 105, 1
1.71, 102, 2
1.75, 104, 0
