5.80, 348, 0
5.80, 348, 1
5.78, 347, 2
5.81, 348, 0
5.81, 348, 1
5.79, 347, 2
5.81, 348, 0
5.81, 348, 1
5.79, 347, 2
5.82, 349, 0
5.82, 348, 1
5.79, 347, 2
5.82, 349, 0
5.82, 348, 1
5.79, 347, 2
5.82, 348, 0
5.81, 348, 1
5.79, 347, 2
5.81, 348, 0
5.83, 349, 1
5.80, 347, 2
5.82, 349, 0
5.82, 349, 1
5.80, 348, 2
5.82, 348, 0
5.84, 350, 1
5.80, 348, 2
5.82, 349, 0
5.83, 349, 1
5.80, 348, 2
5.82, 349, 0
5.83, 349, 1
5.81, 348, 2
5.82, 348, 0
5.82, 349, 1
5.80, 347, 2
5.82, 348, 0
5.82, 349, 1
5.79, 347, 2
5.81, 348, 0
5.81, 348, 1
5.78, 347, 2
5.81, 348, 0
5.81, 348, 1
5.78, 347, 2
5.81, 348, 0
5.81, 348, 1
5.79, 347, 2
5.80, 348, 0
5.80, 348, 1
5.78, 346, 2
5.80, 348, 0
5.80, 347, 1
5.78, 346, 2
5.80, 347, 0
160.88, 9652, 1
6.02, 360, 2
5.77, 346, 0
5.79, 347, 1
5.79, 347, 2
5.77, 346, 0
5.79, 347, 1
5.78, 346, 2
5.78, 346, 0
5.78, 347, 1
5.79, 347, 2
5.77, 346, 0
5.79, 347, 1
5.79, 347, 2
5.77, 345, 0
5.79, 347, 1
5.79, 347, 2
5.77, 346, 0
5.79, 347, 1
5.79, 347, 2
5.77, 346, 0
5.79, 347, 1
5.80, 347, 2
5.77, 346, 0
5.80, 347, 1
5.80, 347, 2
5.78, 346, 0
5.79, 347, 1
5.80, 347, 2
5.77, 346, 0
5.79, 347, 1
5.80, 347, 2
5.77, 346, 0
5.78, 346, 1
5.80, 348, 2
5.77, 346, 0
5.79, 347, 1
5.79, 347, 2
5.76, 345, 0
5.79, 347, 1
5.79, 347, 2
5.76, 345, 0
5.79, 347, 1
5.78, 347, 2
5.76, 345, 0
5.78, 346, 1
5.79, 347, 2
5.76, 345, 0
5.78, 346, 1
5.78, 346, 2
5.76, 345, 0
5.77, 346, 1
5.79, 347, 2
5.75, 344, 0
5.79, 347, 1
5.79, 347, 2
5.76, 345, 0
5.78, 346, 1
5.79, 347, 2
5.76, 345, 0
5.79, 347, 1
5.79, 347, 2
5.76, 345, 0
5.78, 346, 1
5.79, 347, 2
5.76, 345, 0
5.78, 346, 1
5.78, 346, 2
5.76, 345, 0
5.77, 346, 1
5.77, 346, 2
5.76, 345, 0
5.77, 346, 1
5.77, 346, 2
5.76, 345, 0
5.77, 346, 1
5.77, 346, 2
5.75, 345, 0
5.77, 346, 1
5.77, 346, 2
5.75, 345, 0
5.77, 346, 1
5.78, 346, 2
5.75, 344, 0
5.79, 347, 1
5.78, 346, 2
5.75, 345, 0
5.78, 346, 1
5.78, 346, 2
5.76, 345, 0
5.77, 346, 1
5.78, 347, 2
5.75, 345, 0
5.78, 346, 1
5.78, 346, 2
5.76, 345, 0
5.77, 346, 1
5.79, 347, 2
5.76, 345, 0
5.78, 346, 1
5.78, 346, 2
5.75, 345, 0
5.78, 346, 1
5.78, 346, 2
5.75, 345, 0
5.77, 346, 1
5.78, 346, 2
5.75, 345, 0
5.78, 346, 1
5.77, 346, 2
5.76, 345, 0
5.79, 347, 1
5.78, 346, 2
5.75, 345, 0
5.78, 346, 1
5.78, 346, 2
5.76, 345, 0
5.78, 346, 1
5.78, 347, 2
5.76, 345, 0
5.78, 346, 1
5.78, 346, 2
5.76, 345, 0
5.77, 346, 1
5.77, 346, 2
5.73, 343, 0
5.77, 346, 1
5.75, 345, 2
5.74, 344, 0
5.75, 345, 1
5.75, 345, 2
