10.99, 659, 2
10.95, 657, 0
10.99, 659, 1
10.99, 659, 2
10.97, 658, 0
10.99, 659, 1
10.98, 659, 2
10.95, 656, 0
11.01, 660, 1
10.99, 659, 2
10.98, 658, 0
10.96, 657, 1
11.03, 661, 2
10.98, 658, 0
10.99, 659, 1
11.01, 660, 2
10.97, 658, 0
11.01, 660, 1
10.99, 659, 2
10.98, 659, 0
11.01, 660, 1
11.00, 659, 2
11.00, 660, 0
11.01, 660, 1
11.01, 660, 2
10.99, 659, 0
11.02, 660, 1
11.00, 660, 2
11.00, 660, 0
11.01, 660, 1
11.00, 660, 2
10.95, 657, 0
11.05, 663, 1
11.01, 660, 2
11.00, 660, 0
11.01, 660, 1
11.01, 660, 2
10.98, 658, 0
11.03, 661, 1
11.01, 660, 2
11.00, 660, 0
11.02, 661, 1
11.01, 660, 2
11.00, 659, 0
11.01, 660, 1
11.02, 661, 2
11.00, 659, 0
11.01, 660, 1
11.02, 661, 2
10.98, 658, 0
11.03, 661, 1
11.01, 660, 2
11.01, 660, 0
11.01, 660, 1
11.02, 661, 2
11.00, 659, 0
11.02, 661, 1
11.02, 660, 2
11.00, 659, 0
11.02, 661, 1
11.02, 661, 2
10.98, 658, 0
11.04, 662, 1
11.02, 661, 2
10.99, 659, 0
11.03, 661, 1
11.02, 661, 2
11.01, 660, 0
11.00, 659, 1
11.05, 662, 2
11.01, 660, 0
11.02, 661, 1
11.03, 661, 2
11.01, 660, 0
11.02, 661, 1
11.02, 661, 2
10.99, 659, 0
11.05, 662, 1
11.02, 660, 2
11.01, 660, 0
11.02, 661, 1
11.03, 661, 2
11.01, 660, 0
11.00, 660, 1
11.05, 663, 2
11.01, 660, 0
11.03, 661, 1
11.03, 661, 2
11.00, 660, 0
11.03, 661, 1
11.02, 661, 2
10.99, 659, 0
11.06, 663, 1
11.03, 661, 2
11.01, 660, 0
11.03, 661, 1
11.02, 660, 2
11.01, 660, 0
11.03, 661, 1
11.03, 661, 2
10.99, 659, 0
11.05, 662, 1
11.03, 661, 2
11.01, 660, 0
11.03, 661, 1
11.03, 661, 2
11.01, 660, 0
11.04, 662, 1
11.01, 660, 2
11.03, 661, 0
11.03, 661, 1
11.04, 662, 2
11.02, 660, 0
11.03, 662, 1
10.99, 659, 2
11.05, 663, 0
11.03, 661, 1
11.04, 662, 2
11.02, 661, 0
11.03, 661, 1
11.03, 661, 2
11.01, 660, 0
11.03, 661, 1
11.03, 661, 2
11.00, 659, 0
11.05, 662, 1
11.02, 661, 2
11.01, 660, 0
11.02, 661, 1
11.03, 661, 2
11.01, 660, 0
11.03, 661, 1
11.00, 659, 2
11.05, 662, 0
11.03, 661, 1
11.01, 660, 2
11.01, 660, 0
11.03, 661, 1
11.02, 661, 2
10.99, 659, 0
11.04, 662, 1
11.03, 661, 2
11.00, 660, 0
11.03, 661, 1
11.01, 660, 2
11.00, 660, 0
11.03, 661, 1
11.00, 660, 2
11.02, 661, 0
11.03, 661, 1
11.03, 661, 2
11.00, 659, 0
11.03, 661, 1
11.02, 661, 2
10.97, 658, 0
11.05, 663, 1
11.02, 661, 2
11.01, 660, 0
