timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
5133752,3.91366,3.9838,4.14822,23.2098,1.0
5144820,3.88082,3.95054,4.53648,23.237,1.0
5155765,3.85187,3.92091,2.97352,23.2141,1.0
5166814,3.82429,3.89318,3.90061,23.2655,1.0
5176819,3.80036,3.86848,5.22923,23.2198,1.0
5187603,3.7839,3.85185,4.47632,23.2327,1.0
5197752,3.775,3.84266,5.14385,23.2127,1.0
5208886,3.77287,3.84065,4.49697,23.2341,1.0
5219911,3.77089,3.83869,0.0,23.2341,1.0
5230791,3.76251,3.82988,4.12579,23.2084,1.0
5241773,3.75285,3.82024,4.55534,23.2384,1.0
5252819,3.74887,3.81597,5.19487,23.217,1.0
5263756,3.75004,3.81741,3.31218,23.2312,1.0
5275022,3.75098,3.81821,2.94223,23.2127,1.0
5286803,3.75027,3.81767,4.59441,23.2412,1.0
5297894,3.75136,3.81859,4.16887,23.2112,1.0
5310222,3.7566,3.82395,5.19502,23.217,1.0
5320822,3.76545,3.83306,3.33799,23.2327,1.0
5331760,3.77358,3.84131,3.25781,23.2284,1.0
5342805,3.77841,3.84638,3.51929,23.2427,1.0
5353753,3.7818,3.84962,4.27381,23.2184,1.0
5364507,3.78792,3.8559,5.31334,23.227,1.0
5375911,3.7993,3.86748,4.37623,23.2255,1.0
5388122,3.81289,3.8816,3.61756,23.2484,1.0
5399911,3.82609,3.89482,4.5742,23.2398,1.0
5412155,3.83988,3.90883,4.16902,23.2112,1.0
5423911,3.85471,3.92406,4.47647,23.2327,1.0
5436121,3.87058,3.93997,4.41675,23.2284,1.0
5447911,3.88605,3.95583,3.25783,23.2284,1.0
5460148,3.89809,3.9681,3.31216,23.2312,1.0
5471162,3.90535,3.97539,3.03078,23.217,1.0
5481766,3.90946,3.97971,4.41692,23.2284,1.0
5492820,3.91243,3.98271,3.28412,23.2298,1.0
5503911,3.91499,3.98541,4.65168,23.2455,1.0
5515821,3.91575,3.98609,0.539245,23.2312,1.0
5525863,3.91319,3.98365,4.67019,23.247,1.0
5536819,3.9091,3.97915,2.9735,23.2141,1.0
5548424,3.90499,3.97526,4.61318,23.2427,1.0
5559766,3.9027,3.97287,4.49704,23.2341,1.0
5572051,3.90318,3.97315,4.08402,23.2055,1.0
5583189,3.90396,3.97421,3.41639,23.237,1.0
5593769,3.9037,3.97368,4.16889,23.2112,1.0
5604301,3.90556,3.97573,5.41203,23.2355,1.0
5615179,3.91213,3.98234,4.0841,23.2055,1.0
5627829,3.92117,3.99164,4.43783,23.2298,1.0
5639182,3.9314,4.00199,4.53643,23.237,1.0
5651827,3.94298,4.01361,4.21143,23.2141,1.0
5663150,3.95541,4.02649,4.57422,23.2398,1.0
5675811,3.96747,4.03867,3.28407,23.2298,1.0
5687196,3.97765,4.04908,4.35661,23.2241,1.0
5697767,3.98725,4.05889,4.43781,23.2298,1.0
5708473,3.99798,4.06982,4.5365,23.237,1.0
5719189,4.01,4.08208,4.49702,23.2341,1.0
5732060,4.0225,4.09453,4.04001,23.2027,1.0
5743753,4.03468,4.10714,4.49695,23.2341,1.0
5756064,4.04509,4.11746,2.75663,23.2041,1.0
5767753,4.05101,4.12377,3.33801,23.2327,1.0
5779557,4.0521,4.12484,3.44322,23.2384,1.0
5789887,4.05096,4.12365,4.47625,23.2327,1.0
5800820,4.05221,4.1251,5.49456,23.2427,1.0
5811936,4.05958,4.13237,5.16057,23.2141,1.0
5823149,4.07168,4.14481,4.3763,23.2255,1.0
5835524,4.08364,4.15702,3.28413,23.2298,1.0
5845773,4.09432,4.16781,5.29716,23.2255,1.0
5856826,4.10476,4.17826,2.85093,23.2084,1.0
5868510,4.11329,4.18718,4.49697,23.2341,1.0
5879913,4.12059,4.19456,4.39735,23.227,1.0
5892459,4.12798,4.20201,4.10503,23.2069,1.0
5903911,4.13489,4.20916,4.3974,23.227,1.0
5916145,4.14303,4.21735,5.26332,23.2227,1.0
5927162,4.15395,4.22851,4.41684,23.2284,1.0
5937752,4.1647,4.23956,3.31221,23.2312,1.0
5948870,4.17411,4.24923,5.38035,23.2327,1.0
5959756,4.18506,4.26028,4.41695,23.2284,1.0
5971792,4.19683,4.27213,4.14831,23.2098,1.0
5981884,4.20788,4.28364,4.72784,23.2513,1.0
5992823,4.21856,4.29415,4.06127,23.2041,1.0
6004448,4.22713,4.30317,3.44334,23.2384,1.0
6015753,4.23231,4.30825,4.1911,23.2127,1.0
6028085,4.23569,4.31173,4.35659,23.2241,1.0
6039186,4.23877,4.31487,4.37627,23.2255,1.0
6049753,4.2414,4.31732,4.03999,23.2027,1.0
6060290,4.24337,4.31956,4.49693,23.2341,1.0
6071174,4.24355,4.31953,2.72289,23.2027,1.0
6083834,4.24076,4.31686,4.51596,23.2355,1.0
6095179,4.2357,4.31163,3.11887,23.2212,1.0
6107824,4.22872,4.30454,4.3352,23.2227,1.0
6119207,4.22116,4.29693,4.29547,23.2198,1.0
6131813,4.21426,4.28981,4.19104,23.2127,1.0
6143185,4.20805,4.28363,4.47634,23.2327,1.0
6153766,4.20389,4.27917,5.00443,23.2012,1.0
6164819,4.20418,4.27966,5.39607,23.2341,1.0
6175758,4.20856,4.28396,4.08398,23.2055,1.0
6185970,4.21231,4.28791,3.11893,23.2212,1.0
6196823,4.21252,4.28803,4.12587,23.2084,1.0
6207197,4.21245,4.28809,5.29719,23.2255,1.0
6217753,4.21622,4.29182,5.02168,23.2027,1.0
6228538,4.2236,4.29963,4.59455,23.2412,1.0
6239171,4.23399,4.31027,5.57472,23.2498,1.0
6252142,4.2492,4.32553,5.42909,23.237,1.0
6263822,4.2682,4.3448,4.47627,23.2327,1.0
6276112,4.28678,4.36362,4.04009,23.2027,1.0
6287830,4.30288,4.38024,4.47641,23.2327,1.0
6300120,4.31601,4.39363,3.41636,23.237,1.0
6311822,4.32503,4.40251,3.95074,23.1969,1.0
6324126,4.32964,4.40745,3.39107,23.2355,1.0
6335825,4.33041,4.40801,4.084,23.2055,1.0
6348428,4.32936,4.40725,4.61315,23.2427,1.0
6359822,4.32729,4.40507,3.31221,23.2312,1.0
6372118,4.32322,4.40094,4.43786,23.2298,1.0
6383828,4.31827,4.39584,4.31548,23.2212,1.0
6396105,4.31476,4.39215,5.16059,23.2141,1.0
6407150,4.31354,4.39086,4.25363,23.217,1.0
6417768,4.31313,4.39048,4.33522,23.2227,1.0
6428870,4.31241,4.38977,4.37621,23.2255,1.0
6439752,4.31167,4.38903,4.39731,23.227,1.0
6452373,4.30914,4.3864,2.62409,23.1984,1.0
6463766,4.30195,4.37929,3.3637,23.2341,1.0
6475768,4.29087,4.36782,4.10503,23.2069,1.0
6487191,4.27913,4.35597,4.43777,23.2298,1.0
6499516,4.26849,4.34514,4.39738,23.227,1.0
6509972,4.26054,4.33707,5.27973,23.2241,1.0
6520819,4.25528,4.33186,3.54364,23.2441,1.0
6532469,4.24866,4.32491,3.11893,23.2212,1.0
6543752,4.23926,4.31545,4.51607,23.2355,1.0
6553765,4.22983,4.30567,4.21149,23.2141,1.0
6564941,4.21859,4.29436,0.680154,23.2327,1.0
6576039,4.20383,4.2791,5.02156,23.2027,1.0
6588632,4.18984,4.26512,4.232,23.2155,1.0
6600040,4.17824,4.25329,4.27393,23.2184,1.0
6612742,4.16798,4.2429,4.37636,23.2255,1.0
6624063,4.15782,4.23237,3.08907,23.2198,1.0
6634791,4.14649,4.22098,4.4169,23.2284,1.0
6645756,4.13509,4.20968,3.90071,23.2655,1.0
6656821,4.12592,4.20005,5.27976,23.2241,1.0
6669081,4.12086,4.19497,4.45721,23.2312,1.0
6680821,4.1187,4.19256,4.23185,23.2155,1.0
6693285,4.11697,4.19064,3.99557,23.1998,1.0
6704088,4.11491,4.18861,4.14818,23.2098,1.0
6717325,4.11092,4.18449,2.52126,23.1941,1.0
6728871,4.10542,4.17911,5.29716,23.2255,1.0
6740771,4.10231,4.17598,4.35661,23.2241,1.0
6752068,4.10151,4.17501,4.04007,23.2027,1.0
6764449,4.10109,4.1748,4.47638,23.2327,1.0
6776075,4.09978,4.17323,2.72292,23.2027,1.0
6786827,4.09607,4.16959,4.33529,23.2227,1.0
6797898,4.0902,4.16355,2.94226,23.2127,1.0
6808053,4.08305,4.15647,4.63313,23.2441,1.0
6820396,4.07684,4.15013,4.3567,23.2241,1.0
6830804,4.07402,4.14714,5.17855,23.2155,1.0
6841770,4.07527,4.14852,4.45716,23.2312,1.0
6853227,4.07871,4.15179,4.10497,23.2069,1.0
6864820,4.08241,4.15577,4.37634,23.2255,1.0
6876942,4.0863,4.1596,4.19108,23.2127,1.0
6888056,4.0892,4.16269,3.33804,23.2327,1.0
6898808,4.0901,4.16358,4.33535,23.2227,1.0
6909772,4.08927,4.16267,3.20257,23.2255,1.0
6920065,4.0854,4.15876,3.22931,23.227,1.0
6932715,4.07843,4.15148,4.01708,23.2012,1.0
6942806,4.06945,4.14247,3.06118,23.2184,1.0
6952819,4.05903,4.13187,4.37623,23.2255,1.0
6962813,4.04943,4.12225,4.39749,23.227,1.0
6973775,4.04043,4.11295,2.82076,23.2069,1.0
6984819,4.03029,4.10267,4.4571,23.2312,1.0
6994813,4.02105,4.09326,4.35661,23.2241,1.0
7005757,4.01434,4.08641,4.37627,23.2255,1.0
7016819,4.00824,4.08015,3.03079,23.217,1.0
7028413,4.00248,4.07434,5.22939,23.2198,1.0
7040069,4.00012,4.072,4.45714,23.2312,1.0
7052427,3.99927,4.07089,2.65906,23.1998,1.0
7064052,3.99627,4.06799,4.31542,23.2212,1.0
7074809,3.99328,4.06515,4.4765,23.2327,1.0
7085896,3.993,4.0649,4.70824,23.2498,1.0
7096820,3.99391,4.06556,2.97356,23.2141,1.0
7108635,3.99208,4.06377,3.17566,23.2241,1.0
7118808,3.9874,4.05892,4.29541,23.2198,1.0
7129767,3.97945,4.05079,0.0,23.1969,1.0
7141263,3.96329,4.03455,0.539253,23.2312,1.0
7152819,3.94151,4.01217,4.986,23.1998,1.0
7165439,3.92126,3.99175,3.31221,23.2312,1.0
7176053,3.90284,3.97275,4.01708,23.2012,1.0
7186808,3.88617,3.95592,4.43772,23.2298,1.0
7197753,3.87313,3.9426,4.35652,23.2241,1.0
7208051,3.86233,3.93166,3.20257,23.2255,1.0
7220718,3.85182,3.9209,4.21151,23.2141,1.0
7230790,3.8428,3.91172,4.29541,23.2198,1.0
7240819,3.8369,3.90578,4.43775,23.2298,1.0
7250805,3.83246,3.90109,2.88091,23.2098,1.0
7261865,3.82778,3.89654,4.53648,23.237,1.0
7272819,3.82331,3.89196,3.11896,23.2212,1.0
7282826,3.81764,3.88626,3.31221,23.2312,1.0
7293757,3.81036,3.87855,3.99557,23.1998,1.0
7304819,3.80534,3.87365,5.12727,23.2112,1.0
7316431,3.8055,3.87381,4.33529,23.2227,1.0
7328066,3.80966,3.87809,4.43779,23.2298,1.0
7340420,3.81803,3.8867,5.39623,23.2341,1.0
7352052,3.83325,3.9021,5.27973,23.2241,1.0
7362808,3.85422,3.92342,4.41686,23.2284,1.0
7373884,3.88002,3.94955,6.05056,23.2084,1.0
7384040,3.91278,3.98294,5.29706,23.2255,1.0
7396710,3.95178,4.02283,5.47766,23.2412,1.0
7406793,3.99668,4.06849,6.25176,23.2284,1.0
7417757,4.04754,4.12013,5.09227,23.2084,1.0
7429303,4.09942,4.17298,4.37623,23.2255,1.0
7440819,4.14908,4.22357,5.31337,23.227,1.0
7452936,4.19768,4.27291,4.9514,23.1969,1.0
7464040,4.2432,4.31948,3.28417,23.2298,1.0
7474790,4.28056,4.35728,2.82069,23.2069,1.0
7485753,4.30943,4.38683,4.4571,23.2312,1.0
7496050,4.33228,4.41004,3.11893,23.2212,1.0
7508762,4.35007,4.42827,4.55543,23.2384,1.0
7518807,4.36436,4.4426,4.04009,23.2027,1.0
7528870,4.37493,4.45362,3.22941,23.227,1.0
7540926,4.38397,4.46276,6.26656,23.2298,1.0
7552049,4.39717,4.47598,5.00451,23.2012,1.0
7562790,4.41431,4.49345,5.17845,23.2155,1.0
7573752,4.43157,4.51089,3.88319,23.1927,1.0
7584820,4.44769,4.52765,5.38024,23.2327,1.0
7596616,4.4648,4.54496,5.22939,23.2198,1.0
7606808,4.48025,4.56072,0.0,23.2284,1.0
7617752,4.48835,4.56879,4.04007,23.2027,1.0
7628870,4.48983,4.57049,3.31218,23.2312,1.0
7638790,4.48778,4.56853,4.6899,23.2484,1.0
7648872,4.48325,4.56371,3.17563,23.2241,1.0
7660394,4.47606,4.55639,4.43772,23.2298,1.0
7672058,4.46455,4.54461,0.0,23.2212,1.0
7684718,4.44752,4.52732,4.39731,23.227,1.0
7694826,4.42834,4.50771,4.27376,23.2184,1.0
7705757,4.41019,4.4894,4.43779,23.2298,1.0
7716395,4.39319,4.47206,4.33531,23.2227,1.0
7728041,4.37732,4.45593,4.3763,23.2255,1.0
7738790,4.36248,4.44072,4.33522,23.2227,1.0
7749765,4.34821,4.42623,4.0172,23.2012,1.0
7761088,4.33423,4.41205,4.45707,23.2312,1.0
7773755,4.32111,4.39862,4.31537,23.2212,1.0
7783757,4.3092,4.38658,4.43777,23.2298,1.0
7794790,4.29984,4.37697,5.29711,23.2255,1.0
7806168,4.29275,4.36984,3.11896,23.2212,1.0
7817896,4.28514,4.36221,4.55548,23.2384,1.0
7827758,4.27624,4.35303,3.39102,23.2355,1.0
7838875,4.26493,4.34158,3.22936,23.227,1.0
7849172,4.25131,4.32766,4.53645,23.237,1.0
7861720,4.23709,4.31314,3.28407,23.2298,1.0
7871822,4.21916,4.29484,0.0,23.2212,1.0
7882821,4.19449,4.2698,3.20259,23.2255,1.0
7894053,4.16216,4.23674,0.0,23.2127,1.0
7905775,4.12422,4.19823,5.32947,23.2284,1.0
7915753,4.08745,4.16071,3.11886,23.2212,1.0
7926843,4.05504,4.12777,5.21284,23.2184,1.0
7937883,4.02955,4.10188,5.29716,23.2255,1.0
7947823,4.01368,4.08574,5.31337,23.227,1.0
7958874,4.00843,4.0804,6.16652,23.2198,1.0
7969767,4.01425,4.08633,5.22939,23.2198,1.0
7981492,4.02833,4.1007,5.36295,23.2312,1.0
7993089,4.04677,4.1194,4.31542,23.2212,1.0
8003828,4.06587,4.13885,4.25373,23.217,1.0
8014824,4.08227,4.15541,3.0611,23.2184,1.0
8025088,4.09349,4.16698,3.2293,23.227,1.0
8035753,4.10028,4.17385,4.3154,23.2212,1.0
8045884,4.10595,4.17976,4.39746,23.227,1.0
8057089,4.11067,4.18454,3.20264,23.2255,1.0
8067753,4.11327,4.18721,4.45716,23.2312,1.0
8078011,4.11264,4.18662,1.16114,23.2398,1.0
8089172,4.10752,4.1812,4.33525,23.2227,1.0
8101492,4.10094,4.17461,4.31548,23.2212,1.0
8111918,4.09918,4.1728,6.30852,23.2341,1.0
8122810,4.10647,4.18012,5.22928,23.2198,1.0
8133782,4.11992,4.19387,4.37625,23.2255,1.0
8145097,4.1356,4.20983,5.26337,23.2227,1.0
8155770,4.15453,4.22911,5.24578,23.2212,1.0
8166829,4.17729,4.2522,5.1091,23.2098,1.0
8177884,4.20159,4.27694,4.25367,23.217,1.0
8189536,4.2245,4.3003,4.3154,23.2212,1.0
8199767,4.24502,4.32126,4.33533,23.2227,1.0
8210824,4.26208,4.33862,3.1464,23.2227,1.0
8221767,4.27465,4.35139,4.35659,23.2241,1.0
8233096,4.28306,4.35991,3.00232,23.2155,1.0
8243911,4.28774,4.36481,4.49702,23.2341,1.0
8254826,4.28953,4.3666,3.28413,23.2298,1.0
8265102,4.28924,4.3664,4.68988,23.2484,1.0
8277493,4.28852,4.36539,4.29537,23.2198,1.0
8287767,4.28685,4.36382,3.25783,23.2284,1.0
8298854,4.28261,4.35944,4.29543,23.2198,1.0
8309886,4.27427,4.35091,0.0,23.2198,1.0
8321091,4.25903,4.33537,2.97352,23.2141,1.0
8331767,4.23764,4.31368,2.97358,23.2141,1.0
8342848,4.21074,4.28635,0.0,23.2198,1.0
8353767,4.1788,4.25375,4.23187,23.2155,1.0
8363932,4.1456,4.22006,3.22933,23.227,1.0
8374829,4.11182,4.18563,3.00235,23.2155,1.0
8385172,4.07618,4.14942,3.17569,23.2241,1.0
8395914,4.039,4.11147,3.06118,23.2184,1.0
8406111,4.00359,4.07548,5.32952,23.2284,1.0
8417868,3.97454,4.0459,4.33531,23.2227,1.0
8429600,3.95131,4.02221,4.25371,23.217,1.0
8439758,3.93181,4.00229,4.33518,23.2227,1.0
8450849,3.9144,3.98474,3.0892,23.2198,1.0
8461766,3.8976,3.96764,4.37634,23.2255,1.0
8473089,3.88141,3.9511,3.00235,23.2155,1.0
8483917,3.86467,3.93415,3.54357,23.2441,1.0
8494035,3.84798,3.91705,4.29547,23.2198,1.0
8505769,3.83255,3.90129,3.1189,23.2212,1.0
8515767,3.81681,3.88541,3.51924,23.2427,1.0
8525863,3.79966,3.86777,2.94225,23.2127,1.0
8537089,3.7825,3.85053,4.51614,23.2355,1.0
8547770,3.7688,3.83656,4.49704,23.2341,1.0
8558009,3.75828,3.82571,2.94229,23.2127,1.0
8569175,3.74681,3.81403,3.0891,23.2198,1.0
8581491,3.73109,3.79803,0.0,23.2255,1.0
8591911,3.70806,3.7746,0.0,23.217,1.0
8602809,3.68126,3.74731,5.16062,23.2141,1.0
8613510,3.6612,3.72692,5.27968,23.2241,1.0
8625091,3.65298,3.7186,5.36295,23.2312,1.0
8635757,3.65582,3.72138,5.22928,23.2198,1.0
8646862,3.66505,3.73078,3.08909,23.2198,1.0
8657906,3.67666,3.74271,5.29724,23.2255,1.0
8669516,3.6902,3.75635,2.85099,23.2084,1.0
8679767,3.70356,3.77012,4.37634,23.2255,1.0
8690830,3.71675,3.78345,4.16897,23.2112,1.0
8701769,3.72797,3.79491,0.0,23.2284,1.0
8713090,3.73263,3.79958,3.06116,23.2184,1.0
8723916,3.73182,3.79893,3.22939,23.227,1.0
8734828,3.72948,3.79649,4.27395,23.2184,1.0
8745091,3.72885,3.79575,4.37621,23.2255,1.0
8757433,3.7298,3.79669,3.11889,23.2212,1.0
8767767,3.73037,3.79727,4.16893,23.2112,1.0
8778889,3.73194,3.79898,4.3974,23.227,1.0
8789883,3.73814,3.80531,5.39615,23.2341,1.0
8801088,3.75062,3.81792,4.49688,23.2341,1.0
8811767,3.76836,3.83588,5.16051,23.2141,1.0
8822849,3.79156,3.85958,5.29711,23.2255,1.0
8833772,3.82096,3.88951,5.26332,23.2227,1.0
8843911,3.85411,3.92324,4.23187,23.2155,1.0
8854856,3.8886,3.95833,5.24567,23.2212,1.0
8865186,3.92423,3.99462,4.37621,23.2255,1.0
8875751,3.95931,4.03035,4.27385,23.2184,1.0
8886107,3.99213,4.06385,4.33535,23.2227,1.0
8897090,4.02309,4.09544,4.53657,23.237,1.0
8909542,4.05298,4.12591,4.61318,23.2427,1.0
8919765,4.08232,4.15584,4.65177,23.2455,1.0
8930810,4.11197,4.18576,5.12724,23.2112,1.0
8941755,4.14069,4.21507,3.20262,23.2255,1.0
8952819,4.16556,4.2404,4.39742,23.227,1.0
8963911,4.18711,4.26224,4.3154,23.2212,1.0
8974854,4.20653,4.28189,4.12583,23.2084,1.0
8984820,4.2205,4.29617,0.0,23.217,1.0
8996819,4.22616,4.30177,3.90522,23.1941,1.0
9007923,4.22579,4.30154,3.08906,23.2198,1.0
9018874,4.22082,4.29654,3.0891,23.2198,1.0
9028870,4.21094,4.28653,3.20257,23.2255,1.0
9040819,4.19679,4.27213,3.08914,23.2198,1.0
9051922,4.1787,4.25365,3.06116,23.2184,1.0
9062840,4.15846,4.23313,4.37627,23.2255,1.0
9073885,4.13764,4.21183,2.78772,23.2055,1.0
9084819,4.1174,4.19132,5.21292,23.2184,1.0
9095913,4.10197,4.17561,5.1092,23.2098,1.0
9106828,4.09424,4.16776,5.41198,23.2355,1.0
9118876,4.09408,4.1676,5.2458,23.2212,1.0
9129971,4.10017,4.17362,4.93264,23.1955,1.0
9139762,4.11116,4.18502,5.32958,23.2284,1.0
9151386,4.12661,4.20049,4.93259,23.1955,1.0
9162838,4.14601,4.22052,5.38022,23.2327,1.0
9174699,4.16736,4.24194,3.81451,23.1884,1.0
9184822,4.18729,4.2625,4.3974,23.227,1.0
9196819,4.20312,4.27841,2.55515,23.1955,1.0
9208870,4.21401,4.28976,4.41695,23.2284,1.0
9220819,4.22087,4.29666,3.03084,23.217,1.0
9232819,4.22422,4.30004,4.21158,23.2141,1.0
9244821,4.2261,4.30221,4.68997,23.2484,1.0
9256819,4.22904,4.30515,4.51618,23.2355,1.0
9267753,4.23435,4.31048,5.36303,23.2312,1.0
9278874,4.24343,4.31939,4.9513,23.1969,1.0
9288870,4.25505,4.33145,4.41686,23.2284,1.0
9299835,4.26658,4.34316,4.33529,23.2227,1.0
9310815,4.27785,4.35445,4.95132,23.1969,1.0
9320820,4.28978,4.36685,4.47636,23.2327,1.0
9331771,4.30435,4.38153,6.10823,23.2141,1.0
9342931,4.32406,4.40166,5.12724,23.2112,1.0
9354026,4.34778,4.42592,5.31347,23.227,1.0
9366910,4.37123,4.44978,3.25788,23.2284,1.0
9376819,4.39013,4.46879,3.9741,23.1984,1.0
9388870,4.40413,4.48304,4.23179,23.2155,1.0
9402028,4.41234,4.4915,0.0,23.2241,1.0
9412819,4.41258,4.49154,3.95066,23.1969,1.0
9426030,4.40815,4.48733,4.31548,23.2212,1.0
9438939,4.40169,4.48072,3.31214,23.2312,1.0
9450002,4.39143,4.4702,3.1189,23.2212,1.0
9460819,4.37784,4.45646,4.49695,23.2341,1.0
9472820,4.36389,4.44212,4.23183,23.2155,1.0
9483769,4.34929,4.4274,3.06122,23.2184,1.0
9494320,4.33095,4.40859,2.69122,23.2012,1.0
9504819,4.30842,4.38608,3.78543,23.2584,1.0
9516819,4.28329,4.36017,3.08914,23.2198,1.0
9528869,4.25674,4.33314,4.19112,23.2127,1.0
9540819,4.23092,4.30691,4.31548,23.2212,1.0
9553885,4.20688,4.28218,3.86102,23.1912,1.0
9564819,4.18265,4.25768,2.97356,23.2141,1.0
9576822,4.15697,4.23137,3.97402,23.1984,1.0
9588870,4.13177,4.20592,4.31542,23.2212,1.0
9600820,4.10896,4.18265,4.19106,23.2127,1.0
9612819,4.08811,4.16118,3.83688,23.1898,1.0
9624820,4.06708,4.13998,2.9129,23.2112,1.0
9635911,4.04488,4.11737,4.12585,23.2084,1.0
9646812,4.02533,4.09767,5.3296,23.2284,1.0
9656820,4.01142,4.08332,4.04009,23.2027,1.0
9668870,3.99938,4.07103,2.97349,23.2141,1.0
9679752,3.98607,4.05757,4.14829,23.2098,1.0
9690829,3.97299,4.04416,3.99565,23.1998,1.0
9700820,3.95996,4.031,2.97356,23.2141,1.0
9712820,3.94565,4.01637,3.97412,23.1984,1.0
9723767,3.9318,4.00246,4.29556,23.2198,1.0
9734872,3.91848,3.98862,2.52127,23.1941,1.0
9745884,3.904,3.97416,4.21166,23.2141,1.0
9755915,3.8888,3.95849,2.91288,23.2112,1.0
9766818,3.87345,3.94291,4.27381,23.2184,1.0
9776820,3.85979,3.929,4.27381,23.2184,1.0
9787765,3.84932,3.91848,4.232,23.2155,1.0
9798429,3.83978,3.90859,2.59112,23.1969,1.0
9808870,3.82953,3.89839,4.47643,23.2327,1.0
9820819,3.82115,3.8898,4.35665,23.2241,1.0
9834024,3.81777,3.88633,5.19518,23.217,1.0
9844820,3.82007,3.88872,4.33538,23.2227,1.0
9857985,3.8255,3.89403,3.95074,23.1969,1.0
9868870,3.83339,3.90227,5.3296,23.2284,1.0
9882010,3.84554,3.9146,4.29552,23.2198,1.0
9892821,3.85818,3.9273,2.52131,23.1941,1.0
9906001,3.86753,3.93697,4.33531,23.2227,1.0
