timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
4885768,5.07477,5.1681,5.35409,23.5349,1.0
4896821,5.08294,5.17666,6.38444,23.5606,1.0
4907768,5.09449,5.18815,5.48465,23.5463,1.0
4918867,5.10914,5.20342,6.3565,23.5577,1.0
4929765,5.1263,5.22074,5.40345,23.5392,1.0
4940831,5.14313,5.23787,4.65791,23.5649,1.0
4951765,5.15826,5.25302,6.12924,23.5349,1.0
4963357,5.17513,5.27055,6.31463,23.5535,1.0
4974793,5.19263,5.28841,3.57679,23.5649,1.0
4985873,5.20622,5.30207,5.45213,23.5435,1.0
4997771,5.2159,5.312,4.4828,23.552,1.0
5008839,5.22416,5.32038,6.28615,23.5506,1.0
5019766,5.23235,5.32868,4.50336,23.5535,1.0
5030810,5.24031,5.33668,6.20125,23.542,1.0
5041773,5.25053,5.34733,6.45347,23.5677,1.0
5054792,5.26564,5.36264,6.37085,23.5592,1.0
5065771,5.28472,5.38182,6.10006,23.532,1.0
5078807,5.30552,5.40324,5.58048,23.5549,1.0
5089874,5.3266,5.42452,6.11419,23.5334,1.0
5101759,5.35016,5.44882,7.08572,23.5649,1.0
5113766,5.37568,5.47453,4.19767,23.532,1.0
5125757,5.39946,5.49917,6.50877,23.5735,1.0
5135751,5.42358,5.52363,6.49442,23.572,1.0
5147143,5.45022,5.55052,6.14345,23.5363,1.0
5157766,5.47716,5.57817,5.62782,23.5592,1.0
5168822,5.50181,5.60299,5.28696,23.5292,1.0
5180029,5.52453,5.62653,6.6036,23.5835,1.0
5191840,5.54916,5.65128,6.93352,23.5477,1.0
5203938,5.57394,5.6767,3.37111,23.5535,1.0
5214799,5.59406,5.69723,6.35643,23.5577,1.0
5224872,5.61234,5.7157,6.3145,23.5535,1.0
5235752,5.63209,5.73586,6.30092,23.552,1.0
5246792,5.65277,5.75683,6.18748,23.5406,1.0
5257768,5.67281,5.77726,5.43635,23.542,1.0
5268822,5.69001,5.7946,5.43618,23.542,1.0
5279753,5.70375,5.80885,5.56509,23.5535,1.0
5291716,5.71487,5.82027,5.73725,23.5692,1.0
5301758,5.72421,5.8298,5.75339,23.5706,1.0
5312828,5.73208,5.83759,5.69074,23.5649,1.0
5323763,5.73766,5.84378,5.02447,23.5935,1.0
5333753,5.74017,5.84597,5.62776,23.5592,1.0
5343758,5.74081,5.84678,5.81409,23.5763,1.0
5353766,5.7406,5.84621,5.53274,23.5506,1.0
5364872,5.74117,5.84677,6.94585,23.5492,1.0
5375767,5.7429,5.84867,4.52244,23.5549,1.0
5385767,5.74234,5.84794,5.38611,23.5377,1.0
5396822,5.73553,5.84111,1.62252,23.5549,1.0
5407752,5.72119,5.82667,5.46802,23.5449,1.0
5419786,5.70448,5.80958,6.3292,23.5549,1.0
5431184,5.69101,5.79577,6.24388,23.5463,1.0
5443513,5.68051,5.7851,5.53282,23.5506,1.0
5455184,5.67068,5.7751,5.51728,23.5492,1.0
5465751,5.66148,5.76578,6.23017,23.5449,1.0
5476834,5.65626,5.76077,7.18516,23.5763,1.0
5487763,5.65606,5.76019,5.45213,23.5435,1.0
5499762,5.65709,5.76149,5.67587,23.5635,1.0
5509752,5.65911,5.76322,6.93348,23.5477,1.0
5520822,5.66496,5.76921,6.30079,23.552,1.0
5531840,5.67291,5.77721,5.40326,23.5392,1.0
5543207,5.68067,5.78537,6.39888,23.562,1.0
5553754,5.68929,5.79383,6.10006,23.532,1.0
5564873,5.70141,5.80621,7.57264,23.5363,1.0
5575752,5.71975,5.82499,6.97155,23.552,1.0
5585780,5.7416,5.84728,5.38619,23.5377,1.0
5597340,5.76133,5.86751,5.61245,23.5577,1.0
5608837,5.77805,5.88428,6.10012,23.532,1.0
5619849,5.79178,5.89856,4.61948,23.562,1.0
5631174,5.80286,5.90968,6.94596,23.5492,1.0
5641754,5.81505,5.92222,6.48105,23.5706,1.0
5652822,5.82862,5.93593,5.62765,23.5592,1.0
5663764,5.84135,5.94902,6.37091,23.5592,1.0
5675855,5.85314,5.96108,5.65946,23.562,1.0
5687235,5.86266,5.97029,5.2868,23.5292,1.0
5700456,5.86968,5.97777,6.39878,23.562,1.0
5711244,5.8774,5.98532,6.77792,23.5306,1.0
5724417,5.88858,5.99687,6.99705,23.5549,1.0
5735751,5.90093,6.00961,4.58056,23.5592,1.0
5748428,5.91126,6.01989,6.83051,23.5363,1.0
5759212,5.92274,6.03205,7.13513,23.5706,1.0
5769752,5.93852,6.04777,6.85578,23.5392,1.0
5779840,5.95918,6.06906,7.81465,23.5663,1.0
5791174,5.98732,6.09746,8.1718,23.5406,1.0
5804072,6.02091,6.13178,5.6441,23.5606,1.0
5815234,6.05535,6.16692,7.80354,23.5649,1.0
5827580,6.09124,6.20324,6.80439,23.5334,1.0
5839160,6.12752,6.24042,6.3292,23.5549,1.0
5851552,6.16068,6.27375,6.01258,23.5234,1.0
5863167,6.19271,6.30665,8.23714,23.5492,1.0
5875548,6.22582,6.34029,5.46775,23.5449,1.0
5887191,6.25307,6.36806,3.23682,23.5463,1.0
5899759,6.26719,6.38269,3.50008,23.5606,1.0
5911161,6.27428,6.38955,8.60758,23.5277,1.0
5921753,6.28544,6.40128,7.00962,23.5563,1.0
5932821,6.30005,6.41582,6.0127,23.5234,1.0
5943756,6.31303,6.42939,6.48105,23.5706,1.0
5955514,6.32413,6.44057,6.31447,23.5535,1.0
5965752,6.33362,6.45023,6.28612,23.5506,1.0
5976830,6.34228,6.4591,6.99726,23.5549,1.0
5988125,6.35076,6.4675,6.02703,23.5249,1.0
5999262,6.36164,6.47873,8.8114,23.5563,1.0
6009765,6.37865,6.49616,6.88195,23.542,1.0
6020022,6.39927,6.51841,7.0241,23.6554,1.0
6031196,6.42192,6.54116,8.06398,23.624,1.0
6043768,6.44807,6.56793,7.06149,23.6597,1.0
6053753,6.47529,6.59523,6.76629,23.6269,1.0
6064872,6.50043,6.62114,6.34367,23.654,1.0
6076021,6.52224,6.64368,6.48224,23.6683,1.0
6087752,6.54115,6.66249,6.77917,23.6283,1.0
6100863,6.55873,6.68091,7.06177,23.6597,1.0
6111753,6.57301,6.69405,4.23854,23.5349,1.0
6124105,6.58247,6.70379,7.71235,23.5535,1.0
6135156,6.59251,6.71377,7.65439,23.5463,1.0
6145752,6.60484,6.72625,6.11419,23.5334,1.0
6156821,6.61716,6.73911,7.76958,23.5606,1.0
6167752,6.63144,6.75332,7.51387,23.5292,1.0
6179843,6.64645,6.76889,5.62771,23.5592,1.0
6191275,6.65756,6.78019,6.27248,23.5492,1.0
6203957,6.66345,6.7863,5.62779,23.5592,1.0
6215267,6.66388,6.7867,5.62776,23.5592,1.0
6227564,6.65834,6.78087,5.33683,23.5334,1.0
6237763,6.64605,6.76851,4.54291,23.5563,1.0
6247821,6.62837,6.75021,6.77806,23.5306,1.0
6259496,6.60956,6.73138,6.37091,23.5592,1.0
6271175,6.59461,6.71597,8.62856,23.5306,1.0
6281767,6.58595,6.70724,6.28615,23.5506,1.0
6292825,6.57921,6.70017,6.10012,23.532,1.0
6303762,6.57159,6.69251,7.06019,23.562,1.0
6316430,6.56534,6.68618,6.95926,23.5506,1.0
6327753,6.5631,6.68378,8.1393,23.5363,1.0
6339721,6.56607,6.68693,6.93355,23.5477,1.0
6351188,6.57166,6.69242,6.77802,23.5306,1.0
6363499,6.57662,6.69762,6.21515,23.5435,1.0
6375168,6.57754,6.69876,4.52249,23.5549,1.0
6385765,6.57403,6.69486,7.49007,23.5263,1.0
6396830,6.57208,6.69321,7.6659,23.5477,1.0
6407762,6.5725,6.6932,5.25294,23.5263,1.0
6420406,6.57127,6.69227,6.99722,23.5549,1.0
6431753,6.5713,6.692,8.07387,23.5277,1.0
6444433,6.57815,6.6993,8.2909,23.5563,1.0
6455246,6.59134,6.71265,6.94592,23.5492,1.0
6467815,6.60821,6.72973,8.12875,23.5349,1.0
6479220,6.62814,6.75034,7.06043,23.562,1.0
6491796,6.64916,6.77156,6.97162,23.552,1.0
6503203,6.66944,6.79368,7.16133,23.6712,1.0
6515582,6.68799,6.81203,6.1011,23.6297,1.0
6526883,6.70511,6.82941,8.06374,23.624,1.0
6537862,6.72613,6.85118,8.82276,23.6554,1.0
6548821,6.75085,6.87625,5.30416,23.6283,1.0
6560064,6.77353,6.89968,7.78214,23.6597,1.0
6572434,6.79533,6.92152,7.52672,23.6283,1.0
6582792,6.81712,6.94397,6.42682,23.6626,1.0
6593753,6.83232,6.95899,2.85966,23.6254,1.0
6606143,6.83754,6.96442,6.8963,23.6412,1.0
6617752,6.8403,6.96754,8.38762,23.6669,1.0
6629323,6.8467,6.97396,6.87055,23.6383,1.0
6640847,6.85532,6.98284,7.74788,23.6554,1.0
6653105,6.86604,6.99376,7.70162,23.6497,1.0
6664873,6.87749,7.0051,6.02805,23.6226,1.0
6677131,6.89094,7.01928,9.89895,23.6597,1.0
6688858,6.91193,7.03936,7.71239,23.5535,1.0
6700526,6.93977,7.06771,8.81166,23.5563,1.0
6712085,6.96982,7.09828,6.31459,23.5535,1.0
6722842,6.99451,7.12345,4.52251,23.5549,1.0
6733770,7.00783,7.13671,5.21896,23.5234,1.0
6744063,7.0144,7.14398,8.40784,23.572,1.0
6756395,7.02259,7.15219,7.76978,23.5606,1.0
6766867,7.03209,7.16129,6.02697,23.5249,1.0
6777767,7.0385,7.16823,7.00962,23.5563,1.0
6789241,7.0438,7.17444,8.13,23.6326,1.0
6800827,7.05213,7.18351,7.95127,23.6812,1.0
6812956,7.06179,7.19284,6.13037,23.6326,1.0
6824072,7.06868,7.20015,7.01078,23.654,1.0
6834805,7.07449,7.20574,8.21666,23.644,1.0
6845753,7.08196,7.21334,6.92117,23.644,1.0
6856058,7.09089,7.22278,8.31391,23.6569,1.0
6868768,7.10197,7.23361,7.47884,23.6226,1.0
6878805,7.11486,7.24718,7.78194,23.6597,1.0
6888821,7.127,7.2582,6.27241,23.5492,1.0
6898867,7.13319,7.26456,4.46354,23.5506,1.0
6909861,7.13271,7.26371,8.09514,23.5306,1.0
6920821,7.13058,7.26227,6.44034,23.5663,1.0
6930828,7.12738,7.25882,6.9595,23.5506,1.0
6941753,7.12411,7.25527,8.24767,23.5506,1.0
6952834,7.12124,7.25209,5.18456,23.5206,1.0
6964475,7.11508,7.2463,7.03513,23.5592,1.0
6976048,7.10719,7.23809,7.64245,23.5449,1.0
6988486,7.09952,7.23126,6.08703,23.6283,1.0
7000035,7.09006,7.22187,6.97287,23.6497,1.0
7010792,7.07909,7.21055,6.90885,23.6426,1.0
7021757,7.0697,7.20116,8.31387,23.6569,1.0
7032821,7.06518,7.19603,8.00844,23.6169,1.0
7044772,7.06455,7.19562,6.85684,23.6369,1.0
7054878,7.06308,7.19437,6.2598,23.6454,1.0
7065767,7.05948,7.19054,7.55037,23.6312,1.0
7076821,7.05842,7.18961,8.78288,23.6497,1.0
7088062,7.0604,7.19116,5.23734,23.6226,1.0
7098797,7.06069,7.19189,7.6558,23.644,1.0
7109753,7.05961,7.19077,6.90892,23.6426,1.0
7120826,7.06195,7.19319,9.41902,23.6569,1.0
7132778,7.06907,7.20009,6.02793,23.6226,1.0
7142809,7.07675,7.20825,7.74772,23.6554,1.0
7153757,7.08429,7.21577,7.64352,23.6426,1.0
7164397,7.09301,7.22525,7.25963,23.6826,1.0
7176040,7.10103,7.23178,6.85588,23.5392,1.0
7186864,7.10783,7.23873,7.61905,23.542,1.0
7197766,7.11422,7.24547,7.04833,23.5606,1.0
7208051,7.12059,7.25169,7.7122,23.5535,1.0
7220742,7.12722,7.25864,7.18491,23.5763,1.0
7230792,7.13481,7.26594,8.12867,23.5349,1.0
7240877,7.14545,7.27711,8.33316,23.562,1.0
7250817,7.15797,7.2898,6.28615,23.5506,1.0
7261884,7.16764,7.29952,6.84324,23.5377,1.0
7272821,7.17061,7.30241,4.11166,23.5263,1.0
7282885,7.16906,7.30099,9.28436,23.5392,1.0
7293757,7.1697,7.30153,6.80439,23.5334,1.0
7304873,7.17419,7.30638,8.81158,23.5563,1.0
7316413,7.18066,7.31294,6.23017,23.5449,1.0
7328059,7.18712,7.31938,8.11745,23.5334,1.0
7340411,7.19448,7.32715,7.80366,23.5649,1.0
7352062,7.20208,7.33458,6.17242,23.5392,1.0
7362802,7.20647,7.33942,7.14804,23.572,1.0
7373766,7.20963,7.34342,8.15122,23.6354,1.0
7384060,7.21402,7.34796,6.99827,23.6526,1.0
7396782,7.21858,7.35281,7.64379,23.6426,1.0
7406825,7.22425,7.35864,8.23878,23.6469,1.0
7417751,7.23436,7.36907,8.84325,23.6583,1.0
7429204,7.24818,7.38264,6.77917,23.6283,1.0
7440821,7.2607,7.39571,7.01074,23.654,1.0
7452912,7.27135,7.40652,8.24911,23.6483,1.0
7464042,7.28397,7.41819,8.26942,23.5535,1.0
7474877,7.29605,7.43092,4.88151,23.582,1.0
7485758,7.30339,7.43757,8.09518,23.5306,1.0
7496071,7.30836,7.44303,6.93369,23.5477,1.0
7508713,7.31412,7.44868,8.62852,23.5306,1.0
7518812,7.31976,7.45467,5.50056,23.5477,1.0
7528836,7.32132,7.45618,6.92027,23.5463,1.0
7538817,7.31848,7.45337,6.95943,23.5506,1.0
7549777,7.31411,7.44873,7.56057,23.5349,1.0
7560822,7.31026,7.44617,7.7478,23.6554,1.0
7570910,7.30634,7.44214,6.27351,23.6469,1.0
7581767,7.3024,7.43834,8.8432,23.6583,1.0
7592821,7.30178,7.43752,7.64375,23.6426,1.0
7604401,7.30086,7.43664,4.69692,23.6655,1.0
7616049,7.29482,7.43035,7.7588,23.6569,1.0
7628418,7.28642,7.42156,6.71345,23.6211,1.0
7640090,7.27687,7.41211,6.90895,23.6426,1.0
7650830,7.2679,7.4027,8.6604,23.6326,1.0
7661765,7.26333,7.3986,7.78214,23.6597,1.0
7672039,7.26299,7.39771,8.06382,23.624,1.0
7684800,7.26371,7.39876,6.30195,23.6497,1.0
7694873,7.26561,7.40069,9.40995,23.6554,1.0
7705767,7.27045,7.40515,6.10098,23.6297,1.0
7718024,7.27583,7.41101,8.24903,23.6483,1.0
7729758,7.28184,7.41717,7.71351,23.6512,1.0
7739767,7.29049,7.42623,8.33474,23.6597,1.0
7750899,7.30061,7.4363,6.97284,23.6497,1.0
7761095,7.3091,7.44488,6.92134,23.644,1.0
7773787,7.31598,7.45201,8.29235,23.654,1.0
7783765,7.32671,7.46287,9.38101,23.6512,1.0
7794813,7.34433,7.48076,8.25943,23.6497,1.0
7806122,7.36432,7.50094,6.84426,23.6354,1.0
7817775,7.3827,7.51986,8.27066,23.6512,1.0
7827753,7.40313,7.54054,9.35255,23.6469,1.0
7838848,7.42961,7.56791,8.79291,23.6512,1.0
7849756,7.4604,7.59904,8.24907,23.6483,1.0
7859830,7.4914,7.63042,7.5617,23.6326,1.0
7870893,7.52147,7.6611,8.79247,23.6512,1.0
7881766,7.55384,7.69397,9.27645,23.6354,1.0
7893441,7.58955,7.73039,8.13008,23.6326,1.0
7905171,7.62373,7.76524,6.84433,23.6354,1.0
7915753,7.65352,7.79613,8.4828,23.6797,1.0
7926832,7.68145,7.82407,8.19501,23.6412,1.0
7937753,7.70728,7.85042,6.94707,23.6469,1.0
7949542,7.73157,7.87516,9.81722,23.6469,1.0
7961200,7.75785,7.90213,7.80487,23.6626,1.0
7973869,7.7837,7.92831,7.69028,23.6483,1.0
7983821,7.80663,7.95182,8.33457,23.6597,1.0
7994817,7.82432,7.96975,4.52319,23.6526,1.0
8006108,7.82993,7.9754,4.46426,23.6483,1.0
8017758,7.82405,7.97,7.91808,23.6769,1.0
8030020,7.81605,7.96133,8.72165,23.6412,1.0
8041090,7.81364,7.95893,9.80868,23.6454,1.0
8051756,7.81744,7.96237,7.52649,23.6283,1.0
8062877,7.82216,7.96764,7.73589,23.654,1.0
8073769,7.82491,7.97031,7.72463,23.6526,1.0
8085867,7.8243,7.96944,6.14434,23.634,1.0
8095752,7.82101,7.9662,9.26658,23.634,1.0
8106818,7.81998,7.96527,8.22734,23.6454,1.0
8118849,7.82129,7.96671,7.70155,23.6497,1.0
8129753,7.82088,7.96627,6.96051,23.6483,1.0
8139753,7.8173,7.9626,7.67828,23.6469,1.0
8150834,7.81171,7.95684,7.66701,23.6454,1.0
8161094,7.80595,7.95114,8.24919,23.6483,1.0
8173720,7.80323,7.94835,9.35287,23.6469,1.0
8183768,7.80553,7.95044,8.16263,23.6369,1.0
8194874,7.80982,7.95488,7.66697,23.6454,1.0
8205752,7.81513,7.96022,9.30505,23.6397,1.0
8217189,7.82388,7.96938,8.32423,23.6583,1.0
8227751,7.8357,7.98116,8.7525,23.6454,1.0
8238845,7.85,7.99593,8.77235,23.6483,1.0
8249753,7.86801,8.01421,9.37181,23.6497,1.0
8259839,7.88937,8.03589,8.21682,23.644,1.0
8269753,7.91046,8.05745,7.67824,23.6469,1.0
8281171,7.92725,8.07457,6.96047,23.6483,1.0
8291753,7.93767,8.08529,6.94724,23.6469,1.0
8302092,7.94225,8.08985,7.62031,23.6397,1.0
8313172,7.94233,8.08985,6.93469,23.6454,1.0
8325611,7.93823,8.08569,7.52675,23.6283,1.0
8335767,7.92946,8.07668,6.1595,23.6354,1.0
8346835,7.91498,8.06209,6.94717,23.6469,1.0
8357759,7.8965,8.04331,7.70155,23.6497,1.0
8369203,7.87626,8.02276,6.96058,23.6483,1.0
8379841,7.85459,8.00054,7.72463,23.6526,1.0
8389776,7.83402,7.97939,8.70164,23.6383,1.0
8401096,7.81682,7.96218,7.72475,23.6526,1.0
8413440,7.80137,7.94628,7.69024,23.6483,1.0
8423839,7.78769,7.93246,8.79269,23.6512,1.0
8434884,7.77548,7.91994,6.25974,23.6454,1.0
8445629,7.76198,7.9061,8.0861,23.6269,1.0
8457170,7.75124,7.89533,9.84499,23.6512,1.0
8467840,7.75122,7.89539,10.2527,23.6454,1.0
8478830,7.76107,7.90553,7.73601,23.654,1.0
8489770,7.77106,7.91531,6.24481,23.644,1.0
8501603,7.77484,7.9196,7.11212,23.6655,1.0
8511766,7.77298,7.91742,6.92137,23.644,1.0
8522832,7.76738,7.91158,7.574,23.634,1.0
8533766,7.75591,7.90005,3.32018,23.6483,1.0
8545170,7.73531,7.87897,6.9213,23.644,1.0
8555767,7.71057,7.85402,8.24923,23.6483,1.0
8566890,7.68792,7.83092,7.66716,23.6454,1.0
8577765,7.67071,7.8134,9.87196,23.6554,1.0
8589786,7.66341,7.80581,9.33361,23.644,1.0
8599765,7.66347,7.80623,7.08702,23.6626,1.0
8610835,7.66042,7.8029,4.42415,23.6454,1.0
8622241,7.64786,7.78997,6.21626,23.6412,1.0
8633768,7.62743,7.76912,6.21623,23.6412,1.0
8643756,7.60249,7.74373,7.01064,23.654,1.0
8654873,7.57523,7.71579,6.88284,23.6397,1.0
8665754,7.54915,7.68947,8.76252,23.6469,1.0
8677706,7.52851,7.66863,8.30286,23.6554,1.0
8689098,7.51223,7.65184,6.88305,23.6397,1.0
8699765,7.49493,7.63438,6.33033,23.6526,1.0
8709766,7.47604,7.61501,8.22743,23.6454,1.0
8721103,7.45931,7.59801,7.73586,23.654,1.0
8731754,7.44637,7.58485,8.23874,23.6469,1.0
8741752,7.441,7.57949,10.3133,23.6554,1.0
8753222,7.44912,7.58775,9.88074,23.6569,1.0
8765883,7.47015,7.60875,9.28574,23.6369,1.0
8775840,7.49747,7.63694,7.70162,23.6497,1.0
8786812,7.52459,7.66453,7.67835,23.6469,1.0
8797434,7.54744,7.68804,6.40012,23.6597,1.0
8809103,7.56476,7.70547,7.66716,23.6454,1.0
8819765,7.5787,7.71975,7.77098,23.6583,1.0
8830884,7.59121,7.73233,7.66709,23.6454,1.0
8841757,7.60232,7.74371,7.73589,23.654,1.0
8853497,7.61042,7.75181,6.28716,23.6483,1.0
8863752,7.61346,7.7553,7.19821,23.6755,1.0
8874821,7.61283,7.7542,7.62019,23.6397,1.0
8885752,7.61101,7.75234,7.59671,23.6369,1.0
8896827,7.6094,7.75078,8.2056,23.6426,1.0
8907752,7.60866,7.74962,7.49115,23.624,1.0
8918812,7.60776,7.74892,7.62008,23.6397,1.0
8929884,7.60608,7.74738,7.58544,23.6354,1.0
8940822,7.60223,7.74365,6.30201,23.6497,1.0
8951752,7.59723,7.73827,9.20929,23.6254,1.0
8962894,7.59843,7.73983,9.84518,23.6512,1.0
8972752,7.60832,7.74948,7.99795,23.6154,1.0
8983754,7.62172,7.76336,8.2707,23.6512,1.0
8993898,7.63587,7.77767,8.07548,23.6254,1.0
9004875,7.64989,7.79221,7.6672,23.6454,1.0
9016821,7.66381,7.80631,8.71184,23.6397,1.0
9028848,7.67827,7.82072,7.51515,23.6269,1.0
9040826,7.69239,7.83548,8.32427,23.6583,1.0
9052822,7.70565,7.84876,7.5854,23.6354,1.0
9063756,7.7174,7.86096,7.7709,23.6583,1.0
9074873,7.73258,7.8763,11.1284,23.6383,1.0
9086827,7.75983,7.90384,10.1393,23.6269,1.0
9097883,7.79646,7.9413,8.17327,23.6383,1.0
9107756,7.83329,7.9785,8.04156,23.6211,1.0
9118880,7.86712,8.01346,8.30278,23.6554,1.0
9128753,7.89671,8.04323,6.77921,23.6283,1.0
9139770,7.92136,8.06844,8.68118,23.6354,1.0
9150812,7.94194,8.08927,6.72626,23.6226,1.0
9161897,7.95812,8.10586,8.24891,23.6483,1.0
9172859,7.97135,8.11908,8.10788,23.6297,1.0
9184873,7.98441,8.13303,8.87381,23.6626,1.0
9196830,7.99764,8.14639,7.73589,23.654,1.0
9208825,8.01117,8.15999,9.35269,23.6469,1.0
9220821,8.0255,8.17447,7.65565,23.644,1.0
9231766,8.03854,8.18754,8.05305,23.6226,1.0
9241883,8.04699,8.1967,6.28731,23.6483,1.0
9252831,8.05138,8.20089,9.22871,23.6283,1.0
9264872,8.05532,8.20518,7.69047,23.6483,1.0
9275821,8.06059,8.21043,9.3436,23.6454,1.0
9286908,8.06617,8.2159,6.81818,23.6326,1.0
9297884,8.07033,8.22059,8.89322,23.6655,1.0
9308830,8.07584,8.22596,9.362,23.6483,1.0
9319751,8.08504,8.23545,8.31395,23.6569,1.0
9330824,8.09792,8.24817,10.1485,23.6283,1.0
9342833,8.11353,8.26437,6.89654,23.6412,1.0
9353883,8.12531,8.27636,6.88308,23.6397,1.0
9363753,8.13149,8.28273,8.7528,23.6454,1.0
9374874,8.1359,8.28726,7.71366,23.6512,1.0
9385897,8.1403,8.29099,9.19946,23.624,1.0
9396821,8.14442,8.29553,6.96027,23.6483,1.0
9408821,8.14513,8.29612,7.49123,23.624,1.0
9420829,8.14197,8.29314,8.19501,23.6412,1.0
9433970,8.13772,8.28875,8.18445,23.6397,1.0
9444872,8.13323,8.284,8.08586,23.6269,1.0
9457885,8.12925,8.28061,8.79295,23.6512,1.0
9468822,8.12592,8.277,7.58555,23.6354,1.0
9480822,8.12203,8.27335,8.38787,23.6669,1.0
9492822,8.11476,8.26557,5.33779,23.6312,1.0
9504875,8.10189,8.25242,8.18461,23.6397,1.0
9516821,8.08983,8.2401,10.2007,23.6369,1.0
9528822,8.08607,8.23599,9.20906,23.6254,1.0
9539753,8.08758,8.23784,7.64368,23.6426,1.0
9550900,8.08855,8.23857,8.06382,23.624,1.0
9561890,8.08899,8.23936,8.81298,23.654,1.0
9571758,8.08973,8.23962,7.44331,23.6183,1.0
9582830,8.08977,8.24002,8.68122,23.6354,1.0
9592830,8.08973,8.23976,8.03092,23.6197,1.0
9603753,8.09131,8.24164,9.34351,23.6454,1.0
9614853,8.09537,8.24566,8.09671,23.6283,1.0
9625882,8.10012,8.25058,8.20556,23.6426,1.0
9636822,8.10172,8.25218,6.2162,23.6412,1.0
9648821,8.09577,8.2458,5.98385,23.6183,1.0
9660822,8.08595,8.23634,10.3048,23.654,1.0
9672831,8.07742,8.22707,5.18533,23.6183,1.0
9684872,8.06789,8.21785,9.37186,23.6497,1.0
9696822,8.05931,8.20903,8.21686,23.644,1.0
9708821,8.05304,8.20225,8.04148,23.6211,1.0
9720822,8.04786,8.1974,8.82267,23.6554,1.0
9732821,8.04488,8.19456,8.32431,23.6583,1.0
9744873,8.04341,8.19283,8.19509,23.6412,1.0
9756831,8.04068,8.19007,6.88301,23.6397,1.0
9768822,8.03787,8.18712,10.1042,23.6211,1.0
9779752,8.03894,8.18869,7.8051,23.6626,1.0
9790872,8.03785,8.18729,4.36388,23.6412,1.0
9801951,8.02804,8.17743,7.73597,23.654,1.0
9812831,8.01495,8.16394,8.73228,23.6426,1.0
9823766,8.00504,8.15409,8.79295,23.6512,1.0
9834813,8.00039,8.14908,9.36195,23.6483,1.0
9844873,7.99992,8.14853,7.65577,23.644,1.0
9856857,7.99846,8.14712,6.92141,23.644,1.0
9867764,7.99339,8.14173,8.0639,23.624,1.0
