timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
4749898,6.05202,6.16468,7.17416,23.6726,1.0
4760767,6.05389,6.1655,4.69617,23.5677,1.0
4772766,6.05447,6.16573,6.80432,23.5334,1.0
4783820,6.05546,6.16696,6.46765,23.5692,1.0
4794755,6.05906,6.17035,6.88157,23.542,1.0
4805817,6.06444,6.17634,5.98006,23.592,1.0
4816768,6.06886,6.18036,5.46767,23.5449,1.0
4829791,6.07103,6.18267,6.35609,23.5577,1.0
4840779,6.06946,6.18084,3.04073,23.5363,1.0
4852885,6.05895,6.17125,3.04128,23.634,1.0
4864753,6.03849,6.15075,4.71516,23.6669,1.0
4876752,6.00968,6.12115,1.32163,23.6454,1.0
4887837,5.97145,6.08226,3.45103,23.6554,1.0
4898751,5.92855,6.03831,6.80524,23.6312,1.0
4909796,5.89176,6.00122,7.73574,23.654,1.0
4920752,5.8661,5.97489,6.83164,23.634,1.0
4932780,5.8497,5.95848,7.09892,23.664,1.0
4944751,5.83925,5.94773,5.78395,23.6712,1.0
4956782,5.83147,5.93952,6.23082,23.6426,1.0
4968752,5.82776,5.93583,7.7132,23.6512,1.0
4980768,5.83079,5.93894,6.34354,23.654,1.0
4992881,5.83666,5.94483,5.41992,23.6383,1.0
5004768,5.84174,5.95018,6.37174,23.6569,1.0
5016775,5.85021,5.95855,8.14035,23.634,1.0
5028752,5.86579,5.97457,6.38511,23.6583,1.0
5040880,5.88456,5.99363,6.20212,23.6397,1.0
5053792,5.90488,6.01423,7.59634,23.6369,1.0
5064752,5.92959,6.03967,7.08657,23.6626,1.0
5076768,5.95821,6.06863,6.87018,23.6383,1.0
5087820,5.98706,6.09846,5.70695,23.664,1.0
5098753,6.01422,6.12596,6.98606,23.6512,1.0
5109852,6.03977,6.15193,5.61323,23.6554,1.0
5120770,6.06158,6.174,5.45286,23.6412,1.0
5131871,6.08304,6.19602,8.91288,23.6683,1.0
5142759,6.11047,6.22415,6.48215,23.6683,1.0
5152752,6.13998,6.25389,6.18834,23.6383,1.0
5164775,6.16665,6.28105,6.3571,23.6554,1.0
5175821,6.19077,6.30584,6.39987,23.6597,1.0
5186669,6.21366,6.32907,7.0106,23.654,1.0
5196768,6.23399,6.34965,4.38338,23.6426,1.0
5206839,6.25078,6.36686,7.74765,23.6554,1.0
5218142,6.26835,6.38458,6.87025,23.6383,1.0
5229848,6.28734,6.404,6.31535,23.6512,1.0
5240752,6.30539,6.42222,6.85667,23.6369,1.0
5252768,6.32509,6.44314,8.08442,23.6983,1.0
5263820,6.34806,6.46606,6.3438,23.654,1.0
5275411,6.36954,6.48772,5.50122,23.6454,1.0
5285790,6.38417,6.50283,4.71514,23.6669,1.0
5296752,6.39248,6.51089,6.85663,23.6369,1.0
5307837,6.39881,6.5177,6.49526,23.6697,1.0
5317807,6.40351,6.52217,5.37086,23.634,1.0
5327820,6.40379,6.52273,5.5979,23.654,1.0
5339405,6.3999,6.5186,6.15938,23.6354,1.0
5351039,6.39429,6.51324,6.48215,23.6683,1.0
5364273,6.38863,6.50748,6.45453,23.6655,1.0
5375073,6.38288,6.5012,6.13025,23.6326,1.0
5388275,6.37868,6.49726,7.8614,23.6697,1.0
5399820,6.37918,6.49765,7.04917,23.6583,1.0
5412312,6.383,6.5015,6.38524,23.6583,1.0
5423821,6.38656,6.505,6.25952,23.6454,1.0
5436265,6.3886,6.50718,6.21614,23.6412,1.0
5447827,6.39021,6.5091,7.12411,23.6669,1.0
5459395,6.3928,6.51153,6.3718,23.6569,1.0
5471033,6.39466,6.51346,5.75413,23.6683,1.0
5481873,6.39505,6.51393,7.08674,23.6626,1.0
5492775,6.3955,6.51403,6.10101,23.6297,1.0
5503828,6.39674,6.51581,7.29671,23.6869,1.0
5515419,6.4003,6.51924,7.08671,23.6626,1.0
5525804,6.40794,6.52712,7.75895,23.6569,1.0
5536765,6.41864,6.53775,6.13037,23.6326,1.0
5548310,6.42774,6.54705,5.54916,23.6497,1.0
5559856,6.43157,6.55071,5.40399,23.6369,1.0
5572146,6.43171,6.55117,7.06138,23.6597,1.0
5584152,6.43265,6.5522,7.12397,23.6669,1.0
5596077,6.43525,6.55439,6.14412,23.634,1.0
5607837,6.43806,6.55775,7.09889,23.664,1.0
5620083,6.44195,6.56156,6.84437,23.6354,1.0
5631872,6.4484,6.56813,7.58536,23.6354,1.0
5644078,6.45733,6.57741,6.46882,23.6669,1.0
5655049,6.46701,6.58695,6.94689,23.6469,1.0
5665806,6.47721,6.59763,7.09889,23.664,1.0
5676767,6.48852,6.6088,6.81801,23.6326,1.0
5687820,6.49784,6.61869,4.8083,23.674,1.0
5699425,6.50486,6.62556,8.30241,23.6554,1.0
5709864,6.51471,6.63581,7.08674,23.6626,1.0
5720778,6.52755,6.64858,6.8442,23.6354,1.0
5732305,6.54178,6.66318,7.75865,23.6569,1.0
5743820,6.55945,6.68128,7.7357,23.654,1.0
5755940,6.58007,6.70199,6.85667,23.6369,1.0
5767038,6.60204,6.72469,7.82757,23.6655,1.0
5777791,6.62519,6.74785,6.83143,23.634,1.0
5788098,6.6473,6.77078,6.44101,23.664,1.0
5799053,6.66589,6.78977,6.42666,23.6626,1.0
5811878,6.67982,6.80392,5.66023,23.6597,1.0
5821791,6.68933,6.81351,7.01053,23.654,1.0
5832774,6.69623,6.82047,6.20224,23.6397,1.0
5844266,6.70129,6.82557,6.94689,23.6469,1.0
5855820,6.70443,6.82854,6.07154,23.6269,1.0
5867923,6.7023,6.82692,3.67403,23.6683,1.0
5879034,6.69296,6.81701,6.77907,23.6283,1.0
5889861,6.68071,6.80488,6.41328,23.6612,1.0
5900765,6.66724,6.79113,5.64502,23.6583,1.0
5911046,6.65136,6.77483,6.42653,23.6626,1.0
5923635,6.63435,6.75766,6.44108,23.664,1.0
5933806,6.61616,6.73878,5.40404,23.6369,1.0
5944768,6.59779,6.72045,7.8614,23.6697,1.0
5956316,6.58226,6.70439,6.17337,23.6369,1.0
5967825,6.56989,6.69174,7.63217,23.6412,1.0
5980077,6.56121,6.68306,7.02379,23.6554,1.0
5991049,6.55721,6.679,7.75876,23.6569,1.0
6001804,6.5559,6.67766,5.62855,23.6569,1.0
6012753,6.55525,6.67694,7.75868,23.6569,1.0
6023032,6.55791,6.67964,7.67809,23.6469,1.0
6035637,6.56683,6.68858,8.14052,23.634,1.0
6045854,6.58018,6.70254,6.44114,23.664,1.0
6055820,6.59594,6.71857,8.3027,23.6554,1.0
6067933,6.61402,6.73694,6.42666,23.6626,1.0
6079050,6.63288,6.75579,7.55011,23.6312,1.0
6089802,6.6521,6.77578,7.13609,23.6683,1.0
6100752,6.67,6.79392,5.62858,23.6569,1.0
6111871,6.68321,6.80742,6.41328,23.6612,1.0
6122751,6.693,6.81741,7.08674,23.6626,1.0
6133812,6.70128,6.82562,6.25958,23.6454,1.0
6144757,6.70908,6.83391,7.83876,23.6669,1.0
6154833,6.7166,6.84116,5.48552,23.644,1.0
6165067,6.72187,6.84677,7.09882,23.664,1.0
6176768,6.72588,6.85072,6.99824,23.6526,1.0
6186820,6.72962,6.85461,6.39977,23.6597,1.0
6196970,6.73109,6.85571,6.11498,23.6312,1.0
6208231,6.72945,6.85444,6.45434,23.6655,1.0
6218768,6.7263,6.85116,7.06131,23.6597,1.0
6229067,6.72301,6.84798,6.45443,23.6655,1.0
6240172,6.71869,6.84344,6.34367,23.654,1.0
6253112,6.71411,6.83861,7.62,23.6397,1.0
6264171,6.71277,6.83746,7.71343,23.6512,1.0
6276528,6.71725,6.8419,8.28086,23.6526,1.0
6286768,6.7253,6.85006,5.67641,23.6612,1.0
6297894,6.73391,6.85878,8.31345,23.6569,1.0
6308784,6.74299,6.86824,5.62855,23.6569,1.0
6320096,6.7505,6.87578,7.03593,23.6569,1.0
6333121,6.75465,6.87999,5.61315,23.6554,1.0
6344757,6.75411,6.87952,5.69164,23.6626,1.0
6357027,6.75042,6.87563,7.73551,23.654,1.0
6368098,6.74816,6.87335,6.92117,23.644,1.0
6381506,6.74867,6.874,7.72456,23.6526,1.0
6392170,6.75167,6.87699,6.947,23.6469,1.0
6404439,6.75605,6.88148,7.09871,23.664,1.0
6414752,6.75915,6.88469,5.62855,23.6569,1.0
6425812,6.75762,6.8831,5.56587,23.6512,1.0
6436763,6.75171,6.87708,6.98599,23.6512,1.0
6448209,6.74161,6.8667,3.32008,23.6483,1.0
6458766,6.7269,6.85177,7.71336,23.6512,1.0
6469834,6.71199,6.83657,6.3852,23.6583,1.0
6480095,6.69708,6.82127,5.53354,23.6483,1.0
6493438,6.67851,6.80256,5.5979,23.654,1.0
6504777,6.65952,6.78309,8.28086,23.6526,1.0
6517348,6.64397,6.7672,5.62841,23.6569,1.0
6528766,6.62807,6.75102,5.64486,23.6583,1.0
6538840,6.61006,6.73297,7.03618,23.6569,1.0
6549897,6.5938,6.71638,7.07368,23.6612,1.0
6560882,6.58101,6.70322,7.04917,23.6583,1.0
6572601,6.57138,6.6934,7.036,23.6569,1.0
6582840,6.56176,6.68352,4.56238,23.6554,1.0
6593812,6.54842,6.66997,6.35717,23.6554,1.0
6605438,6.53094,6.65218,4.62006,23.6597,1.0
6616864,6.50896,6.62974,5.61315,23.6554,1.0
6626912,6.48318,6.60357,5.66017,23.6597,1.0
6637857,6.45515,6.57511,5.59796,23.654,1.0
6648773,6.42686,6.54617,6.98595,23.6512,1.0
6658912,6.40116,6.52007,6.3853,23.6583,1.0
6669903,6.37722,6.49574,5.69173,23.6626,1.0
6680226,6.35316,6.47095,6.24469,23.644,1.0
6690769,6.33068,6.44834,7.04928,23.6583,1.0
6701222,6.30874,6.42595,3.42416,23.654,1.0
6712783,6.28268,6.3994,5.59793,23.654,1.0
6724602,6.2521,6.36808,4.64,23.6612,1.0
6734839,6.21954,6.33492,6.3571,23.6554,1.0
6745813,6.18833,6.30319,6.41312,23.6612,1.0
6756782,6.16147,6.27591,6.98602,23.6512,1.0
6768095,6.14057,6.25454,7.09868,23.664,1.0
6778840,6.12624,6.23996,7.03597,23.6569,1.0
6789873,6.11618,6.22983,5.75416,23.6683,1.0
6800784,6.10723,6.22051,6.37164,23.6569,1.0
6812604,6.09708,6.21034,4.56247,23.6554,1.0
6822912,6.0856,6.19871,7.07364,23.6612,1.0
6833831,6.07912,6.19205,8.30257,23.6554,1.0
6844637,6.08062,6.19348,5.83056,23.6755,1.0
6856239,6.08534,6.19825,6.93455,23.6454,1.0
6866840,6.09137,6.20438,6.34357,23.654,1.0
6877828,6.10045,6.21363,7.73555,23.654,1.0
6888782,6.11357,6.22709,6.42657,23.6626,1.0
6900498,6.13043,6.24426,7.78171,23.6597,1.0
6910840,6.14967,6.26394,5.70681,23.664,1.0
6921888,6.16859,6.28294,6.87021,23.6383,1.0
6932867,6.18653,6.30135,6.34361,23.654,1.0
6944098,6.20151,6.31663,4.54352,23.654,1.0
6954839,6.2119,6.3272,6.99824,23.6526,1.0
6965825,6.22026,6.33582,5.6917,23.6626,1.0
6976808,6.22601,6.34143,5.46857,23.6426,1.0
6988675,6.22739,6.34305,5.69167,23.6626,1.0
6998766,6.2259,6.34155,6.33014,23.6526,1.0
7008878,6.22471,6.34042,7.06149,23.6597,1.0
7020720,6.22473,6.34035,5.5979,23.654,1.0
7032152,6.22297,6.33856,5.5979,23.654,1.0
7042767,6.21963,6.33518,7.06142,23.6597,1.0
7053880,6.21775,6.33321,6.34367,23.654,1.0
7064783,6.21721,6.33267,6.41318,23.6612,1.0
7076495,6.21793,6.33349,7.02389,23.6554,1.0
7086771,6.22069,6.33635,6.3999,23.6597,1.0
7097810,6.22411,6.33963,6.20227,23.6397,1.0
7108883,6.22803,6.34374,7.13598,23.6683,1.0
7120232,6.23562,6.35114,7.72421,23.6526,1.0
7130776,6.2467,6.36275,5.66023,23.6597,1.0
7141874,6.25772,6.37387,6.97266,23.6497,1.0
7152861,6.26835,6.3848,6.35726,23.6554,1.0
7164432,6.28049,6.3969,7.65546,23.644,1.0
7176098,6.2958,6.41272,6.99831,23.6526,1.0
7186765,6.31088,6.42813,4.58129,23.6569,1.0
7197894,6.32297,6.44033,7.77059,23.6583,1.0
7208757,6.33461,6.45228,5.645,23.6583,1.0
7221383,6.34686,6.46479,7.74772,23.6554,1.0
7232773,6.3583,6.47635,4.44489,23.6469,1.0
7245240,6.36489,6.48316,5.67658,23.6612,1.0
7256806,6.36548,6.48371,5.62855,23.6569,1.0
7266768,6.3637,6.48194,7.07361,23.6612,1.0
7277846,6.36245,6.48054,6.30176,23.6497,1.0
7288975,6.35948,6.47758,4.52312,23.6526,1.0
7298913,6.35266,6.47044,6.8316,23.634,1.0
7310234,6.34524,6.46311,6.41322,23.6612,1.0
7321811,6.33973,6.45745,7.036,23.6569,1.0
7334144,6.33671,6.45403,6.75254,23.6254,1.0
7345824,6.33551,6.45322,6.37183,23.6569,1.0
7358135,6.33429,6.45179,6.20221,23.6397,1.0
7369833,6.33144,6.44909,5.64502,23.6583,1.0
7381874,6.32638,6.44383,6.31541,23.6512,1.0
7392888,6.31812,6.4353,4.28103,23.6354,1.0
7402922,6.30287,6.42008,3.65055,23.6669,1.0
7413874,6.28163,6.39815,6.88281,23.6397,1.0
7423820,6.26073,6.3769,6.23098,23.6426,1.0
7435821,6.24092,6.35654,5.32135,23.6297,1.0
7447820,6.22034,6.33594,6.34376,23.654,1.0
7459823,6.20028,6.31513,6.11504,23.6312,1.0
7471870,6.18268,6.29745,7.01053,23.654,1.0
7483820,6.16873,6.28335,6.41325,23.6612,1.0
7495820,6.15856,6.27298,7.01064,23.654,1.0
7507820,6.15157,6.26556,6.20209,23.6397,1.0
7519754,6.14792,6.26166,7.47858,23.6226,1.0
7530752,6.14829,6.26245,6.39974,23.6597,1.0
7541876,6.14873,6.26292,4.48345,23.6497,1.0
7552886,6.14593,6.25982,6.75264,23.6254,1.0
7563821,6.14389,6.2581,7.06149,23.6597,1.0
7576970,6.14389,6.25775,5.35483,23.6326,1.0
7587874,6.1429,6.25695,6.33008,23.6526,1.0
7600887,6.13886,6.25274,4.2609,23.634,1.0
7611871,6.13183,6.24568,6.92127,23.644,1.0
7623826,6.12621,6.23992,6.97266,23.6497,1.0
7635843,6.1219,6.23537,4.2187,23.6312,1.0
7649012,6.11481,6.22838,6.39977,23.6597,1.0
7659848,6.10876,6.22206,7.65554,23.644,1.0
7671871,6.1068,6.21988,5.41984,23.6383,1.0
7682753,6.10632,6.21986,7.03618,23.6569,1.0
7693239,6.10715,6.22049,6.1734,23.6369,1.0
7703820,6.10917,6.22281,6.41338,23.6612,1.0
7715820,6.11243,6.22591,6.93462,23.6454,1.0
7727820,6.11688,6.23049,5.6602,23.6597,1.0
7739823,6.11935,6.23281,5.35489,23.6326,1.0
7751871,6.11973,6.2334,6.98602,23.6512,1.0
7763819,6.12226,6.23602,7.04924,23.6583,1.0
7775820,6.12874,6.24239,6.85677,23.6369,1.0
7786768,6.13847,6.25255,7.01067,23.654,1.0
7797882,6.14995,6.26388,6.08685,23.6283,1.0
7808885,6.16007,6.27459,5.64508,23.6583,1.0
7819820,6.16801,6.28236,6.7791,23.6283,1.0
7831873,6.17593,6.29076,6.45446,23.6655,1.0
7843820,6.18333,6.2982,5.62858,23.6569,1.0
7854765,6.1883,6.30293,6.14418,23.634,1.0
7864886,6.1905,6.30546,5.48566,23.644,1.0
7874753,6.19097,6.30586,6.8443,23.6354,1.0
7885821,6.19287,6.30785,7.02375,23.6554,1.0
7896884,6.19713,6.31207,6.15938,23.6354,1.0
7906752,6.20069,6.31592,5.62861,23.6569,1.0
7917886,6.2007,6.31559,5.27014,23.6254,1.0
7928927,6.19347,6.30839,1.82973,23.6583,1.0
7939820,6.17769,6.29196,6.04196,23.624,1.0
7951893,6.15805,6.27215,5.53346,23.6483,1.0
7962767,6.13619,6.24997,4.50394,23.6512,1.0
7973826,6.10929,6.22244,4.19821,23.6297,1.0
7984925,6.07768,6.19052,5.54919,23.6497,1.0
7995849,6.0452,6.15726,6.13025,23.6326,1.0
8007822,6.01442,6.12619,5.69173,23.6626,1.0
8019833,5.98333,6.09417,4.1761,23.6283,1.0
8032970,5.94946,6.05962,5.32129,23.6297,1.0
8043869,5.91439,6.02422,5.67653,23.6612,1.0
8055826,5.88221,5.99143,6.93466,23.6454,1.0
8067839,5.85358,5.96224,4.38343,23.6426,1.0
8079846,5.82491,5.93297,5.51802,23.6469,1.0
8090766,5.79672,5.90439,6.3437,23.654,1.0
8102623,5.77251,5.87967,6.28706,23.6483,1.0
8112883,5.75051,5.85693,4.19815,23.6297,1.0
8123822,5.73132,5.83758,8.25914,23.6497,1.0
8136888,5.72297,5.82936,7.81582,23.664,1.0
8146840,5.72632,5.83275,6.41328,23.6612,1.0
8158231,5.73342,5.83972,5.37091,23.634,1.0
8169886,5.73786,5.84433,4.52305,23.6526,1.0
8181895,5.73778,5.84435,5.5659,23.6512,1.0
8192874,5.73475,5.84105,5.30395,23.6283,1.0
8202753,5.73109,5.83757,6.39981,23.6597,1.0
8213822,5.73012,5.83638,6.83164,23.634,1.0
8224887,5.73273,5.83915,5.72292,23.6655,1.0
8235822,5.73556,5.84169,5.33736,23.6312,1.0
8246756,5.73647,5.84296,5.69162,23.6626,1.0
8256870,5.73388,5.8404,3.62502,23.6655,1.0
8267820,5.72866,5.83523,7.23561,23.6797,1.0
8280889,5.72631,5.83249,6.24469,23.644,1.0
8291873,5.72808,5.83435,6.31535,23.6512,1.0
8303821,5.73456,5.84115,7.78187,23.6597,1.0
8314752,5.7442,5.85057,3.04123,23.634,1.0
8325876,5.74986,5.85656,5.61315,23.6554,1.0
8336871,5.7511,5.85776,5.54908,23.6497,1.0
8347820,5.75065,5.85728,5.51796,23.6469,1.0
8358767,5.74863,5.85542,5.58134,23.6526,1.0
8369824,5.74724,5.85395,6.94703,23.6469,1.0
8381875,5.74937,5.85607,6.25961,23.6454,1.0
8392951,5.75246,5.85927,4.58125,23.6569,1.0
8403835,5.75233,5.85904,5.51802,23.6469,1.0
8415858,5.75113,5.85782,6.77917,23.6283,1.0
8426753,5.754,5.86077,7.04907,23.6583,1.0
8436895,5.76164,5.86826,6.08673,23.6283,1.0
8447819,5.77147,5.87866,6.3437,23.654,1.0
8457920,5.78224,5.88947,6.17331,23.6369,1.0
8467822,5.7948,5.90232,6.93455,23.6454,1.0
8478839,5.80996,5.91799,6.3156,23.6512,1.0
8489824,5.82878,5.93691,7.67801,23.6469,1.0
8499853,5.85267,5.9611,6.81795,23.6326,1.0
8510756,5.87847,5.98756,5.48558,23.644,1.0
8521818,5.90203,6.01168,6.39981,23.6597,1.0
8532768,5.92047,6.03013,2.89182,23.6269,1.0
8544777,5.93067,6.04073,5.48558,23.644,1.0
8556754,5.93556,6.04566,6.20221,23.6397,1.0
8568752,5.94009,6.0505,6.35732,23.6554,1.0
8579823,5.94517,6.0553,6.02787,23.6226,1.0
8590767,5.95134,6.06185,6.96037,23.6483,1.0
8601876,5.95967,6.07021,6.25955,23.6454,1.0
8612768,5.96916,6.07988,6.25955,23.6454,1.0
8623820,5.97769,6.08871,5.51813,23.6469,1.0
8634753,5.98331,6.09434,5.42006,23.6383,1.0
8646664,5.98631,6.09747,6.37177,23.6569,1.0
8657820,5.98678,6.09767,4.19821,23.6297,1.0
8668752,5.98354,6.09453,6.25955,23.6454,1.0
8680751,5.98047,6.09168,7.14908,23.6697,1.0
8691874,5.98094,6.09184,6.07172,23.6269,1.0
8702767,5.98314,6.09421,6.31541,23.6512,1.0
8712752,5.98474,6.09564,5.3375,23.6312,1.0
8723821,5.98482,6.0958,6.25952,23.6454,1.0
8734726,5.98347,6.09434,5.37086,23.634,1.0
8745892,5.98309,6.09424,7.70143,23.6497,1.0
8756765,5.9899,6.10107,8.18445,23.6397,1.0
8768788,6.00318,6.11459,4.65854,23.6626,1.0
8779753,6.01491,6.12638,6.13022,23.6326,1.0
8790462,6.02086,6.13258,3.29207,23.6469,1.0
8800768,6.02247,6.13403,7.52638,23.6283,1.0
8812767,6.02523,6.13687,6.20209,23.6397,1.0
8823821,6.03012,6.14191,6.28691,23.6483,1.0
8834752,6.03584,6.14768,6.75264,23.6254,1.0
8846643,6.0431,6.15528,6.34364,23.654,1.0
8857837,6.0509,6.16299,6.11504,23.6312,1.0
8868772,6.06029,6.17274,7.69008,23.6483,1.0
8880752,6.07308,6.18561,6.11507,23.6312,1.0
8891851,6.08882,6.20185,7.69016,23.6483,1.0
8903106,6.10731,6.22067,6.27335,23.6469,1.0
8913910,6.12398,6.23745,4.21868,23.6312,1.0
8924771,6.13468,6.24862,6.3718,23.6569,1.0
8936779,6.14145,6.25541,5.51805,23.6469,1.0
8948767,6.14597,6.26015,6.34373,23.654,1.0
8961889,6.14945,6.26353,6.3571,23.6554,1.0
8972771,6.15178,6.26563,5.32124,23.6297,1.0
8985900,6.15273,6.26704,7.01064,23.654,1.0
8996888,6.15435,6.26848,6.14431,23.634,1.0
9007801,6.15574,6.27006,5.64497,23.6583,1.0
9017865,6.15501,6.26912,6.08694,23.6283,1.0
9028753,6.15308,6.26734,6.25967,23.6454,1.0
9040752,6.15168,6.26561,6.70044,23.6197,1.0
9050753,6.15267,6.26684,7.02368,23.6554,1.0
9062382,6.15732,6.27156,7.01046,23.654,1.0
9073833,6.16535,6.27956,6.8053,23.6312,1.0
9084752,6.17411,6.28867,5.5336,23.6483,1.0
9096767,6.18047,6.29487,6.02778,23.6226,1.0
9107801,6.18762,6.30247,8.30245,23.6554,1.0
9118778,6.20179,6.31678,7.6555,23.644,1.0
9130124,6.2215,6.33698,6.35717,23.6554,1.0
9142821,6.242,6.35788,6.96033,23.6483,1.0
9153880,6.26359,6.37951,7.44316,23.6183,1.0
9163801,6.28886,6.40567,7.80467,23.6626,1.0
9174753,6.31588,6.43294,5.437,23.6397,1.0
9184877,6.34145,6.45906,7.67797,23.6469,1.0
9196757,6.3662,6.48405,6.13009,23.6326,1.0
9208766,6.38885,6.50722,6.23082,23.6426,1.0
9219831,6.40648,6.52517,5.28767,23.6269,1.0
9230935,6.41888,6.53823,6.48208,23.6683,1.0
9241873,6.42819,6.54774,6.39993,23.6597,1.0
9251853,6.43357,6.55281,4.26084,23.634,1.0
9262827,6.43195,6.55132,5.53363,23.6483,1.0
9272777,6.42403,6.54305,5.32135,23.6297,1.0
9284752,6.41241,6.53146,6.3018,23.6497,1.0
9296751,6.39957,6.51828,6.28697,23.6483,1.0
9307806,6.38701,6.50573,6.42669,23.6626,1.0
9318912,6.3755,6.49338,6.72586,23.6226,1.0
9329816,6.36644,6.48471,7.04921,23.6583,1.0
9340768,6.36061,6.47847,6.80534,23.6312,1.0
9351851,6.35572,6.4736,5.38694,23.6354,1.0
9362754,6.34992,6.46776,7.03593,23.6569,1.0
9374618,6.34538,6.46292,6.779,23.6283,1.0
9385830,6.34366,6.46149,6.98602,23.6512,1.0
9396754,6.34446,6.46209,6.8054,23.6312,1.0
9408753,6.34861,6.4665,7.6902,23.6483,1.0
9419806,6.356,6.4739,6.20221,23.6397,1.0
9430767,6.36723,6.48527,8.75228,23.6454,1.0
9440765,6.38353,6.50173,6.13012,23.6326,1.0
9452875,6.39914,6.51751,5.21951,23.6211,1.0
9465889,6.40841,6.52736,5.58126,23.6526,1.0
9476766,6.41418,6.53289,7.46712,23.6211,1.0
9489894,6.41842,6.53736,4.32249,23.6383,1.0
9500779,6.41898,6.53781,6.76622,23.6269,1.0
9512753,6.41492,6.53356,3.95801,23.614,1.0
9523800,6.40534,6.52469,5.9367,23.6855,1.0
9534753,6.39291,6.51147,6.83164,23.634,1.0
