timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
3937787,1.90317,1.93728,0.0,23.195,1.0
3948872,1.87063,1.90406,0.0,23.1764,1.0
3958876,1.82605,1.85875,0.0,23.1879,1.0
3969775,1.76561,1.79713,0.0,23.1593,1.0
3980821,1.68847,1.71865,0.0,23.1836,1.0
3992028,1.60206,1.63069,0.0,23.175,1.0
4003770,1.51134,1.53841,0.0,23.1979,1.0
4014890,1.41749,1.44286,0.0,23.1879,1.0
4025769,1.31678,1.34036,0.0,23.2021,1.0
4037090,1.2036,1.22511,0.0,23.1879,1.0
4049174,1.07963,1.09894,0.0,23.1893,1.0
4059754,0.947426,0.964391,0.0,23.2007,1.0
4070811,0.804176,0.81854,0.0,23.1893,1.0
4081891,0.64226,0.65378,0.0,23.2007,1.0
4092837,0.436625,0.44443,0.0,23.165,1.0
4103767,0.0,0.0,0.0,23.1864,1.0
4115151,0.0,0.0,2.21118,23.1707,1.0
4125766,0.0,0.0,0.0,23.1907,1.0
4136821,0.0,0.0,0.0,23.1636,1.0
4147766,0.0,0.0,0.0,23.1936,1.0
4159245,0.0,0.0,0.0,23.185,1.0
4169767,0.0,0.0,0.0,23.1636,1.0
4180820,0.0,0.0,0.0,23.1836,1.0
4191840,0.0,0.0,0.0,23.185,1.0
4203148,0.0,0.0,0.0,23.1879,1.0
4213752,0.0,0.0,0.0,23.1721,1.0
4224842,0.0,0.0,0.0,23.1793,1.0
4235139,0.0,0.0,2.0883,23.1664,1.0
4247152,0.0,0.0,0.0,23.195,1.0
4257765,0.0,0.0,0.0,23.1793,1.0
4267924,0.0,0.0,0.0,23.1893,1.0
4279238,0.0,0.0,0.0,23.1821,1.0
4291225,0.0,0.0,0.0,23.1664,1.0
4301753,0.0,0.0,0.0,23.1821,1.0
4312820,0.0,0.0,0.0,23.1807,1.0
4323753,0.0,0.0,0.0,23.1821,1.0
4335146,0.0,0.0,0.0,23.1664,1.0
4345766,0.0,0.0,0.0,23.1907,1.0
4356829,0.0,0.0,0.0,23.1578,1.0
4367766,0.0,0.0,0.0,23.1893,1.0
4377765,0.0,0.0,0.0,23.1879,1.0
4388037,0.0,0.0,0.0,23.1921,1.0
4400050,0.0,0.0,0.0,23.1793,1.0
4410876,0.0,0.0,0.0,23.1564,1.0
4421752,0.0,0.0,2.81126,23.195,1.0
4433090,0.0,0.0,2.40316,23.1778,1.0
4445099,0.0,0.0,2.78058,23.1936,1.0
4455919,0.0,0.0,2.51078,23.1821,1.0
4466812,0.0,0.0,2.2527,23.1721,1.0
4477890,0.0,0.0,2.04349,23.165,1.0
4488872,0.0,0.0,2.87404,23.1979,1.0
4499752,0.0,0.0,2.68127,23.1893,1.0
4510825,0.0,0.0,1.90974,23.1607,1.0
4521895,0.0,0.0,0.0,23.1936,1.0
4532752,0.0,0.0,0.0,23.1721,1.0
4542892,0.0,0.0,0.0,23.195,1.0
4554240,0.0,0.0,0.0,23.1607,1.0
4564752,0.0,0.0,0.0,23.1907,1.0
4575766,0.0,0.0,0.0,23.1593,1.0
4586792,0.0,0.0,0.0,23.1793,1.0
4597890,0.0,0.0,0.0,23.1636,1.0
4608873,0.0,0.0,0.0,23.1893,1.0
4620835,0.0,0.0,2.54726,23.1836,1.0
4631753,0.0,0.0,1.66185,23.1536,1.0
4642240,0.0,0.0,2.7471,23.1921,1.0
4652820,0.0,0.0,1.9098,23.1607,1.0
4664840,0.0,0.0,2.74703,23.1921,1.0
4677995,0.0,0.0,0.0,23.1621,1.0
4688872,0.0,0.0,2.71558,23.1907,1.0
4701889,0.0,0.0,2.68138,23.1893,1.0
4712821,0.0,0.0,0.0,23.155,1.0
4725895,0.166553,0.169532,0.0,23.1893,1.0
4736821,0.307902,0.313399,0.0,23.1693,1.0
4748874,0.372223,0.378878,0.0,23.185,1.0
4760753,0.401941,0.409124,0.0,23.1764,1.0
4771756,0.40177,0.408932,0.0,23.1507,1.0
4782872,0.367643,0.374216,0.0,23.1778,1.0
4792821,0.290993,0.296178,0.0,23.1435,1.0
4804830,0.133136,0.135526,1.29049,23.2164,1.0
4816827,0.0,0.0,0.0,23.1764,1.0
4828871,0.0,0.0,0.0,23.1879,1.0
4840821,0.0,0.0,0.0,23.1836,1.0
4852821,0.0,0.0,0.0,23.1536,1.0
4864821,0.0,0.0,0.0,23.1893,1.0
4876820,0.0,0.0,0.0,23.1678,1.0
4887753,0.0,0.0,0.0,23.175,1.0
4898788,0.0,0.0,0.0,23.175,1.0
4908877,0.0,0.0,2.40314,23.1778,1.0
4920848,0.0,0.0,2.78053,23.1936,1.0
4931822,0.0,0.0,2.29051,23.1736,1.0
4952823,0.0,0.0,2.47627,23.1807,1.0
4964822,0.0,0.0,2.93547,23.2007,1.0
4975765,0.0,0.0,2.47626,23.1807,1.0
4986888,0.0,0.0,2.40317,23.1778,1.0
4997889,0.0,0.0,0.0,23.1521,1.0
5008872,0.0,0.0,0.0,23.1907,1.0
5019752,0.0,0.0,0.0,23.1764,1.0
5030792,0.0,0.0,0.0,23.155,1.0
5041757,0.0,0.0,0.0,23.1879,1.0
5053875,0.0,0.0,0.0,23.1478,1.0
5064839,0.0,0.0,0.0,23.1764,1.0
5075821,0.0,0.0,0.0,23.1507,1.0
5086838,0.0,0.0,0.0,23.1793,1.0
5097878,0.0,0.0,1.95763,23.1621,1.0
5110804,0.0,0.0,1.23272,23.1435,1.0
5121891,0.0,0.0,4.14332,23.1836,1.0
5134802,0.0,0.0,1.66188,23.1536,1.0
5145766,0.0,0.0,2.68134,23.1893,1.0
5157770,0.0,0.0,1.60933,23.1521,1.0
5169752,0.0,0.0,2.29051,23.1736,1.0
5181775,0.0,0.0,2.21126,23.1707,1.0
5193759,0.0,0.0,0.0,23.1621,1.0
5205752,0.0,0.0,0.0,23.175,1.0
