timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
7725924,7.20045,7.33199,7.08451,23.4672,1.0
7736790,7.23823,7.37019,9.36859,23.4543,1.0
7746825,7.27641,7.40916,6.36973,23.4615,1.0
7758819,7.31063,7.44427,7.1718,23.4772,1.0
7769767,7.34044,7.47454,8.31121,23.4615,1.0
7780803,7.36859,7.50317,7.10963,23.47,1.0
7790820,7.39328,7.52814,6.99604,23.4572,1.0
7802819,7.41291,7.54832,7.07142,23.4658,1.0
7813753,7.42717,7.56291,6.38342,23.4629,1.0
7824838,7.43571,7.57127,6.9704,23.4543,1.0
7835884,7.43897,7.57483,6.39783,23.4643,1.0
7845836,7.4385,7.57439,7.75644,23.4615,1.0
7856314,7.44076,7.57684,9.94967,23.4729,1.0
7866820,7.44959,7.58566,7.02168,23.46,1.0
7877767,7.45992,7.59613,7.75636,23.4615,1.0
7888436,7.46824,7.60448,7.08434,23.4672,1.0
7898819,7.47391,7.61026,7.08434,23.4672,1.0
7910819,7.47627,7.61261,7.04685,23.4629,1.0
7924059,7.47653,7.61281,7.80203,23.4672,1.0
7934820,7.47511,7.61138,6.43883,23.4686,1.0
7947993,7.46732,7.60369,3.6239,23.47,1.0
7958820,7.45047,7.58655,7.12173,23.4715,1.0
7971997,7.42878,7.56562,6.42564,23.5649,1.0
7982818,7.40684,7.54313,8.26921,23.5535,1.0
7996006,7.38873,7.52483,8.27975,23.5549,1.0
8006819,7.37483,7.51059,6.94596,23.5492,1.0
8019990,7.36051,7.4961,6.34275,23.5563,1.0
8030819,7.34527,7.48067,8.34433,23.5635,1.0
8044008,7.33463,7.47002,8.90223,23.5692,1.0
8054821,7.33085,7.46606,7.7697,23.5606,1.0
8066819,7.33082,7.46489,7.80249,23.4672,1.0
8077756,7.33154,7.46557,7.02179,23.46,1.0
8088811,7.33192,7.46601,7.77958,23.4643,1.0
8099884,7.33458,7.46839,8.87058,23.4672,1.0
8110819,7.34012,7.47397,6.38317,23.4629,1.0
8123891,7.34488,7.47921,7.80249,23.4672,1.0
8134820,7.34805,7.48229,6.98393,23.4558,1.0
8146819,7.3453,7.47948,1.51261,23.4543,1.0
8158819,7.33212,7.46613,7.04713,23.4629,1.0
8169921,7.31398,7.44772,7.12187,23.4715,1.0
8180818,7.29435,7.42784,5.82908,23.48,1.0
8192846,7.27378,7.40655,8.35315,23.4672,1.0
8203895,7.25554,7.38804,7.02165,23.46,1.0
8214820,7.23815,7.37022,6.27141,23.4515,1.0
8227974,7.21805,7.34979,6.32812,23.4572,1.0
8238823,7.19565,7.32701,7.02161,23.46,1.0
8249767,7.17477,7.30572,8.27838,23.4572,1.0
8260846,7.15638,7.28706,5.64325,23.4629,1.0
8272701,7.13702,7.26735,7.04703,23.4629,1.0
8283996,7.11603,7.24589,6.42455,23.4672,1.0
8294820,7.09618,7.22547,8.22443,23.45,1.0
8306825,7.08169,7.21104,8.32153,23.4629,1.0
8317924,7.07416,7.20368,7.87016,23.4758,1.0
8329138,7.0706,7.19968,7.02161,23.46,1.0
8339890,7.06946,7.19866,8.32161,23.4629,1.0
8350819,7.07042,7.19967,6.41136,23.4658,1.0
8362819,7.07253,7.2018,8.33195,23.4643,1.0
8374820,7.07845,7.20803,8.44882,23.48,1.0
8387884,7.09042,7.21981,8.24635,23.4529,1.0
8397918,7.10557,7.23536,7.02168,23.46,1.0
8408810,7.11983,7.24997,7.08459,23.4672,1.0
8419953,7.13329,7.26326,8.2357,23.4515,1.0
8430820,7.1485,7.27882,7.72197,23.4572,1.0
8441766,7.16363,7.29457,6.42474,23.4672,1.0
8452820,7.17545,7.30671,7.15897,23.4758,1.0
8465224,7.18355,7.31477,6.48001,23.4729,1.0
8476827,7.18806,7.31913,6.95808,23.4529,1.0
8489225,7.19074,7.32207,7.7564,23.4615,1.0
8500810,7.19369,7.3253,7.19584,23.48,1.0
8513290,7.19878,7.3302,8.81986,23.46,1.0
8524824,7.2089,7.34041,8.311,23.4615,1.0
8536895,7.22513,7.35716,8.8902,23.47,1.0
8548012,7.24688,7.37924,8.33183,23.4643,1.0
8558819,7.27351,7.40647,8.92071,23.4743,1.0
8571989,7.3043,7.43761,8.29992,23.46,1.0
8582825,7.33771,7.47172,8.35323,23.4672,1.0
8594819,7.3716,7.50618,7.74525,23.46,1.0
8605764,7.40415,7.53937,7.8023,23.4672,1.0
8616824,7.43785,7.57373,9.89549,23.4643,1.0
8627986,7.47566,7.612,7.77919,23.4643,1.0
8638819,7.51376,7.65224,7.89376,23.5763,1.0
8650820,7.55039,7.68952,8.87217,23.5649,1.0
8661925,7.58955,7.72966,9.54902,23.5792,1.0
8674521,7.62765,7.76833,3.74659,23.5749,1.0
8685918,7.65723,7.79825,8.31242,23.5592,1.0
8698180,7.68129,7.8231,7.89399,23.5763,1.0
8709839,7.70278,7.84456,7.08547,23.5649,1.0
8722280,7.71999,7.86222,7.67705,23.5492,1.0
8733918,7.73385,7.87651,7.78078,23.562,1.0
8746162,7.74564,7.88842,7.76962,23.5606,1.0
8757201,7.75326,7.89628,5.69096,23.5649,1.0
8769625,7.75547,7.89836,8.30133,23.5577,1.0
8779766,7.7565,7.89928,8.23722,23.5492,1.0
8790820,7.75872,7.90172,7.78066,23.562,1.0
8802139,7.75969,7.90265,6.97172,23.552,1.0
8813927,7.75564,7.89887,5.76844,23.572,1.0
8825768,7.74578,7.88868,7.76974,23.5606,1.0
8837184,7.73398,7.87639,7.74645,23.5577,1.0
8847885,7.72188,7.86434,7.09789,23.5663,1.0
8858832,7.70914,7.85186,8.03889,23.5949,1.0
8869182,7.69632,7.83848,7.13523,23.5706,1.0
8882430,7.67975,7.8211,4.4635,23.5506,1.0
8893753,7.65676,7.79748,7.67671,23.5492,1.0
8903786,7.63135,7.77214,7.09789,23.5663,1.0
8914821,7.60684,7.7474,7.95008,23.5835,1.0
8925217,7.58134,7.7212,4.86231,23.5806,1.0
8937615,7.54914,7.68812,4.58054,23.5592,1.0
8949186,7.51194,7.65022,8.76099,23.5492,1.0
8959784,7.47743,7.61518,7.00955,23.5563,1.0
8970820,7.44563,7.5829,7.03509,23.5592,1.0
8981205,7.415,7.55152,7.73447,23.5563,1.0
8994407,7.38832,7.52455,8.36574,23.5663,1.0
9005758,7.36626,7.50198,7.02277,23.5577,1.0
9018368,7.3476,7.48297,8.38615,23.5692,1.0
9029162,7.33566,7.47091,9.4366,23.562,1.0
9039882,7.33491,7.4699,9.3511,23.5492,1.0
9050754,7.34389,7.4791,8.26929,23.5535,1.0
9061171,7.35883,7.49443,8.79129,23.5535,1.0
9073558,7.37502,7.51111,5.76836,23.572,1.0
9083775,7.38586,7.52186,6.32913,23.5549,1.0
9094820,7.39014,7.52642,7.13502,23.5706,1.0
9106026,7.38929,7.52537,5.59704,23.5563,1.0
9117917,7.38645,7.52277,9.45569,23.5649,1.0
9130411,7.38696,7.5232,7.14801,23.572,1.0
9141192,7.38787,7.52389,6.31447,23.5535,1.0
9151752,7.38465,7.52073,7.06036,23.562,1.0
9162819,7.37726,7.5136,5.96472,23.5906,1.0
9173765,7.36492,7.50051,6.34269,23.5563,1.0
9185779,7.34855,7.4839,7.04812,23.5606,1.0
9195884,7.33161,7.46654,7.72328,23.5549,1.0
9206819,7.31598,7.45078,7.06036,23.562,1.0
9218439,7.30244,7.43688,8.29086,23.5563,1.0
9229766,7.29416,7.42847,8.82122,23.5577,1.0
9242072,7.29405,7.42845,8.87217,23.5649,1.0
9253756,7.30334,7.43832,9.53049,23.5763,1.0
9266045,7.32322,7.45845,9.53035,23.5763,1.0
9277752,7.35167,7.48732,8.37612,23.5677,1.0
9290066,7.38222,7.51839,7.11091,23.5677,1.0
9301752,7.40838,7.54492,6.4257,23.5649,1.0
9313536,7.4289,7.56589,7.82651,23.5677,1.0
9325162,7.44537,7.58281,6.56238,23.5792,1.0
9335753,7.45723,7.59455,7.0227,23.5577,1.0
9346819,7.46694,7.6044,8.8414,23.5606,1.0
9357822,7.47857,7.61634,7.68909,23.5506,1.0
9369613,7.49123,7.62945,7.82659,23.5677,1.0
9379756,7.50236,7.6404,6.97155,23.552,1.0
9390819,7.51004,7.64833,6.94599,23.5492,1.0
9402422,7.51371,7.6523,7.18494,23.5763,1.0
9413828,7.51498,7.65328,7.70013,23.552,1.0
9426060,7.51723,7.65571,8.77091,23.5506,1.0
9437753,7.52357,7.6623,8.43898,23.5763,1.0
9450046,7.53464,7.67346,8.82131,23.5577,1.0
9461768,7.54726,7.68623,6.30085,23.552,1.0
9474106,7.55683,7.69585,7.66563,23.5477,1.0
