timestamp,indicated_airspeed_m_s,true_airspeed_m_s,true_airspeed_unfiltered_m_s,air_temperature_celsius,confidence
3989850,0.957762,0.974318,2.50135,22.8628,1.0
4000136,0.836354,0.85084,0.0,22.8742,1.0
4012188,0.705883,0.718072,0.0,22.8428,1.0
4022767,0.541461,0.550797,0.0,22.8428,1.0
4032777,0.289577,0.294588,0.0,22.8628,1.0
4042752,0.0,0.0,0.0,22.8642,1.0
4053873,0.0,0.0,0.0,22.8671,1.0
4064761,0.0,0.0,0.0,22.8599,1.0
4074844,0.0,0.0,0.0,22.8442,1.0
4085830,0.0,0.0,0.0,22.8642,1.0
4096753,0.0,0.0,0.0,22.8413,1.0
4108137,0.0,0.0,0.0,22.8756,1.0
4120150,0.0,0.0,0.0,22.8571,1.0
4132144,0.0,0.0,0.0,22.8628,1.0
4144165,0.0,0.0,0.0,22.8571,1.0
4154767,0.0,0.0,0.0,22.8428,1.0
4165825,0.0,0.0,0.0,22.8585,1.0
4176918,0.0,0.0,0.0,22.8428,1.0
4188219,0.0,0.0,0.0,22.8471,1.0
4198849,0.0,0.0,0.0,22.8585,1.0
4209821,0.0,0.0,0.0,22.8571,1.0
4220767,0.0,0.0,0.0,22.8385,1.0
4232161,0.0,0.0,0.0,22.8413,1.0
4242767,0.0,0.0,0.0,22.8728,1.0
4253871,0.0,0.0,0.0,22.8513,1.0
4264767,0.0,0.0,0.0,22.8413,1.0
4276162,0.0,0.0,0.0,22.8399,1.0
4286767,0.0,0.0,0.0,22.8599,1.0
4297820,0.0,0.0,0.0,22.8513,1.0
4308767,0.0,0.0,0.0,22.8556,1.0
4320210,0.0,0.0,0.0,22.8485,1.0
4330767,0.0,0.0,0.0,22.8585,1.0
4341821,0.0,0.0,0.0,22.8628,1.0
4352767,0.0,0.0,0.0,22.8413,1.0
4362775,0.0,0.0,0.0,22.8614,1.0
4372756,0.0,0.0,0.0,22.8599,1.0
4384151,0.0,0.0,0.0,22.8599,1.0
4396144,0.0,0.0,0.0,22.8371,1.0
4408175,0.0,0.0,0.0,22.8556,1.0
4418768,0.0,0.0,0.0,22.8513,1.0
4429821,0.0,0.0,0.0,22.8542,1.0
4440767,0.0,0.0,0.0,22.8556,1.0
4452221,0.0,0.0,2.3574,22.8571,1.0
4462767,0.0,0.0,1.94635,22.8428,1.0
4472756,0.0,0.0,1.8525,22.8399,1.0
4482752,0.0,0.0,2.20096,22.8513,1.0
4493872,0.0,0.0,1.94632,22.8428,1.0
4504753,0.0,0.0,2.3574,22.8571,1.0
4514757,0.0,0.0,3.53548,22.8413,1.0
4525820,0.0,0.0,0.0,22.8556,1.0
4536751,0.0,0.0,2.57167,22.8656,1.0
4548225,0.0,0.0,0.0,22.8471,1.0
4560217,0.0,0.0,0.0,22.8456,1.0
4572231,0.0,0.0,0.0,22.8499,1.0
4584259,0.0,0.0,0.0,22.8471,1.0
4594767,0.0,0.0,0.0,22.8413,1.0
4605821,0.0,0.0,0.0,22.8528,1.0
4616767,0.0,0.0,0.0,22.8528,1.0
4628712,0.0,0.0,0.0,22.8542,1.0
4638767,0.0,0.0,0.0,22.8499,1.0
4649834,0.0,0.0,2.53804,22.8642,1.0
4660919,0.0,0.0,2.77174,22.8742,1.0
4672176,0.0,0.0,2.42904,22.8599,1.0
4682767,0.0,0.0,1.85249,22.8399,1.0
4693871,0.0,0.0,2.53805,22.8642,1.0
4704768,0.0,0.0,2.20097,22.8513,1.0
4714775,0.0,0.0,1.89826,22.8413,1.0
4724941,0.0,0.0,2.23963,22.8528,1.0
4736177,0.0,0.0,1.94634,22.8428,1.0
4746756,0.0,0.0,0.0,22.8499,1.0
