0.01, 0, 0
2.47, 148, 1
3.20, 191, 2
3.40, 204, 0
3.27, 196, 1
2.85, 171, 2
2.40, 144, 0
1.81, 108, 1
0.59, 35, 2
33.44, 2006, 0
1.85, 110, 1
2.17, 130, 2
2.29, 137, 0
2.47, 148, 1
2.60, 156, 2
2.61, 156, 0
2.70, 161, 1
2.71, 162, 2
2.65, 159, 0
2.67, 160, 1
2.68, 160, 2
2.61, 156, 0
2.65, 159, 1
2.68, 160, 2
2.65, 159, 0
2.72, 163, 1
71.41, 4284, 2
2.86, 171, 0
2.70, 161, 1
2.73, 163, 2
2.74, 164, 0
2.68, 160, 1
2.73, 163, 2
2.73, 163, 0
2.69, 161, 1
2.75, 164, 2
2.77, 166, 0
2.70, 161, 1
2.74, 164, 2
2.73, 163, 0
70.09, 4205, 1
2.77, 165, 2
2.70, 161, 0
2.72, 163, 1
70.23, 4214, 2
2.78, 166, 0
2.71, 162, 1
2.71, 162, 2
2.65, 159, 0
2.70, 161, 1
2.70, 162, 2
2.68, 161, 0
2.74, 164, 1
2.76, 165, 2
2.72, 162, 0
2.75, 164, 1
2.73, 163, 2
2.64, 158, 0
2.68, 160, 1
2.72, 162, 2
2.68, 160, 0
2.74, 164, 1
2.77, 166, 2
2.71, 162, 0
2.74, 164, 1
2.74, 164, 2
70.41, 4224, 0
2.75, 165, 1
2.68, 160, 2
2.70, 162, 0
2.66, 159, 1
2.70, 162, 2
2.72, 163, 0
2.66, 159, 1
2.70, 162, 2
2.72, 163, 0
2.66, 159, 1
2.73, 163, 2
2.75, 165, 0
2.72, 163, 1
2.76, 165, 2
2.79, 167, 0
2.71, 162, 1
2.74, 164, 2
2.74, 164, 0
2.68, 160, 1
2.74, 164, 2
73.08, 4385, 0
2.89, 173, 1
2.72, 163, 2
2.78, 166, 0
2.78, 166, 1
2.71, 162, 2
2.73, 164, 0
2.74, 164, 1
2.68, 160, 2
2.75, 164, 0
2.78, 166, 1
2.73, 163, 2
2.78, 167, 0
2.78, 166, 1
2.71, 162, 2
2.74, 164, 0
2.74, 164, 1
2.68, 160, 2
2.73, 163, 0
2.74, 164, 1
2.68, 160, 2
2.72, 162, 0
2.72, 163, 1
2.64, 158, 2
2.67, 160, 0
2.69, 161, 1
2.63, 157, 2
2.68, 160, 0
2.68, 160, 1
2.56, 153, 2
2.49, 149, 0
2.38, 142, 1
2.21, 132, 2
2.18, 130, 0
2.13, 127, 1
2.00, 120, 2
2.01, 120, 0
1.98, 119, 1
1.87, 111, 2
1.89, 113, 0
1.90, 113, 1
1.82, 109, 2
1.86, 111, 0
1.87, 112, 1
1.67, 100, 2
42.09, 2525, 0
1.68, 100, 1
1.57, 94, 2
38.22, 2293, 0
1.46, 87, 1
1.42, 85, 2
6410.26, 384615, 0
1.39, 83, 1
1.15, 69, 2
0.09, 5, 0
1.93, 115, 1
2.18, 130, 2
2.43, 145, 0
2.61, 156, 1
2.67, 160, 2
2.79, 167, 0
2.80, 167, 1
2.73, 163, 2
2.77, 166, 0
2.78, 166, 1
2.74, 164, 2
2.79, 167, 0
2.82, 169, 1
2.78, 166, 2
2.84, 170, 0
2.79, 167, 1
2.58, 154, 2
2.46, 147, 0
2.34, 140, 1
2.15, 129, 2
2.11, 126, 0
2.07, 124, 1
51.47, 3088, 2
2.01, 120, 0
1.95, 116, 1
1.95, 117, 2
1.87, 112, 0
1.94, 116, 1
1.95, 116, 2
1.83, 109, 0
1.87, 112, 1
1.89, 113, 2
1.81, 108, 0
47.91, 2874, 1
1.95, 116, 2
1.88, 112, 0
1.77, 106, 1
1.82, 109, 2
1.85, 110, 0
1.76, 105, 1
1.84, 110, 2
1.86, 111, 0
1.77, 106, 1
1.83, 110, 2
1.88, 112, 0
1.81, 108, 1
1.87, 112, 2
1.89, 113, 0
1.79, 107, 1
1.85, 111, 2
49.03, 2941, 0
1.95, 116, 1
1.79, 107, 2
1.84, 110, 0
1.86, 111, 1
1.77, 106, 2
1.85, 110, 0
1.88, 112, 1
1.83, 109, 2
1.89, 113, 0
1.89, 113, 1
1.81, 108, 2
1.88, 113, 0
1.92, 115, 1
1.86, 111, 2
49.21, 2952, 0
1.99, 119, 1
1.91, 114, 2
1.82, 109, 0
1.87, 111, 1
1.88, 112, 2
1.80, 107, 0
1.85, 111, 1
48.84, 2930, 2
1.94, 116, 0
1.79, 107, 1
1.87, 111, 2
1.90, 114, 0
1.83, 109, 1
1.88, 112, 2
1.88, 113, 0
1.82, 109, 1
1.90, 114, 2
1.92, 114, 0
1.83, 109, 1
1.87, 111, 2
1.88, 112, 0
1.80, 108, 1
1.87, 112, 2
1.91, 114, 0
1.83, 110, 1
1.87, 112, 2
1.88, 112, 0
1.81, 108, 1
1.89, 113, 2
1.91, 114, 0
1.82, 108, 1
1.85, 110, 2
1.85, 111, 0
1.78, 107, 1
1.87, 112, 2
1.92, 115, 0
1.84, 110, 1
1.88, 112, 2
1.89, 113, 0
1.82, 109, 1
1.89, 113, 2
1.91, 114, 0
1.82, 109, 1
1.87, 111, 2
1.87, 112, 0
1.80, 108, 1
1.86, 111, 2
1.90, 113, 0
48.19, 2891, 1
1.88, 112, 2
1.86, 111, 0
1.89, 113, 1
1.83, 109, 2
1.90, 113, 0
1.91, 114, 1
1.82, 109, 2
1.86, 111, 0
1.88, 113, 1
1.81, 108, 2
1.86, 111, 0
1.88, 112, 1
1.79, 107, 2
1.85, 111, 0
1.90, 113, 1
1.84, 110, 2
1.90, 114, 0
1.92, 114, 1
1.82, 109, 2
1.88, 112, 0
1.92, 115, 1
1.84, 110, 2
1.89, 113, 0
1.90, 114, 1
1.80, 108, 2
1.89, 113, 0
1.97, 117, 1
1.90, 113, 2
2.03, 121, 0
2.22, 133, 1
2.26, 135, 2
2.13, 127, 0
1.44, 86, 1
24.51, 1470, 2
1.45, 87, 0
4.45, 267, 1
6.11, 366, 2
7.32, 439, 0
8.20, 491, 1
8.70, 522, 2
8.98, 538, 0
9.16, 549, 1
9.43, 566, 2
9.61, 576, 0
9.75, 585, 1
9.84, 590, 2
9.91, 594, 0
10.04, 602, 1
10.13, 607, 2
10.39, 623, 0
10.49, 629, 1
10.59, 635, 2
10.68, 640, 0
10.74, 644, 1
10.81, 648, 2
10.85, 651, 0
10.93, 655, 1
11.04, 662, 2
11.11, 666, 0
11.17, 669, 1
11.32, 678, 2
11.37, 682, 0
11.49, 689, 1
11.55, 693, 2
11.68, 700, 0
11.86, 711, 1
11.88, 712, 2
11.89, 713, 0
11.90, 713, 1
11.88, 712, 2
11.86, 711, 0
11.95, 716, 1
11.96, 717, 2
11.96, 717, 0
12.09, 725, 1
12.13, 727, 2
12.11, 726, 0
12.24, 734, 1
12.28, 736, 2
12.25, 735, 0
12.28, 736, 1
12.26, 735, 2
12.26, 735, 0
12.30, 737, 1
12.28, 736, 2
12.92, 775, 0
14.44, 866, 1
15.75, 944, 2
16.83, 1009, 0
16.94, 1016, 1
16.69, 1001, 2
16.58, 994, 0
16.34, 980, 1
16.15, 969, 2
15.95, 956, 0
15.78, 947, 1
15.56, 933, 2
15.38, 922, 0
15.19, 911, 1
14.98, 898, 2
14.78, 887, 0
14.59, 875, 1
14.38, 862, 2
14.11, 846, 0
14.03, 841, 1
13.74, 824, 2
13.53, 811, 0
13.33, 799, 1
13.09, 785, 2
12.86, 771, 0
12.67, 759, 1
12.41, 744, 2
12.15, 729, 0
11.96, 717, 1
11.81, 708, 2
13.03, 781, 0
14.50, 870, 1
15.68, 940, 2
15.69, 941, 0
15.49, 929, 1
15.26, 915, 2
15.07, 904, 0
14.89, 893, 1
14.67, 880, 2
14.46, 867, 0
14.28, 856, 1
14.05, 843, 2
13.83, 829, 0
13.64, 818, 1
13.41, 804, 2
13.19, 791, 0
12.93, 775, 1
12.78, 767, 2
12.51, 750, 0
12.30, 737, 1
12.04, 722, 2
11.78, 706, 0
11.56, 693, 1
11.29, 677, 2
11.00, 660, 0
10.78, 646, 1
11.68, 700, 2
13.29, 797, 0
14.76, 885, 1
15.17, 910, 2
14.95, 896, 0
14.75, 884, 1
14.52, 870, 2
14.32, 859, 0
14.12, 847, 1
13.89, 833, 2
13.68, 820, 0
13.51, 810, 1
13.25, 794, 2
13.02, 781, 0
12.83, 769, 1
12.58, 754, 2
12.32, 739, 0
12.12, 727, 1
11.87, 712, 2
11.60, 696, 0
11.37, 682, 1
11.09, 665, 2
10.82, 648, 0
10.58, 634, 1
10.31, 618, 2
11.04, 662, 0
12.77, 766, 1
14.26, 855, 2
14.28, 856, 0
14.09, 845, 1
13.84, 830, 2
13.63, 817, 0
13.44, 806, 1
13.20, 791, 2
12.96, 777, 0
12.76, 765, 1
12.52, 751, 2
12.27, 736, 0
12.05, 723, 1
11.80, 707, 2
11.53, 691, 0
11.30, 678, 1
11.02, 661, 2
10.73, 644, 0
10.50, 630, 1
10.21, 612, 2
9.91, 594, 0
9.68, 580, 1
9.81, 588, 2
10.54, 632, 0
11.06, 663, 1
11.37, 682, 2
11.56, 693, 0
11.79, 707, 1
11.91, 714, 2
12.08, 724, 0
12.28, 736, 1
12.72, 762, 2
12.79, 767, 0
12.94, 776, 1
13.23, 794, 2
14.56, 873, 0
15.85, 951, 1
16.98, 1018, 2
17.59, 1055, 0
17.44, 1046, 1
17.21, 1032, 2
17.00, 1019, 0
16.87, 1011, 1
16.67, 1000, 2
16.44, 986, 0
16.31, 978, 1
16.09, 965, 2
15.89, 953, 0
15.75, 945, 1
15.47, 928, 2
15.37, 921, 0
15.14, 908, 1
14.93, 895, 2
14.72, 883, 0
14.54, 872, 1
14.32, 859, 2
14.10, 845, 0
13.92, 835, 1
13.69, 821, 2
13.45, 806, 0
13.26, 795, 1
13.04, 782, 2
12.79, 767, 0
12.58, 755, 1
12.34, 740, 2
12.27, 736, 0
13.63, 818, 1
14.97, 898, 2
16.20, 971, 0
16.51, 990, 1
16.29, 977, 2
16.10, 965, 0
15.92, 955, 1
15.72, 943, 2
15.50, 930, 0
15.34, 920, 1
15.13, 907, 2
14.91, 894, 0
14.74, 884, 1
14.54, 872, 2
14.30, 858, 0
14.13, 847, 1
13.89, 833, 2
13.68, 820, 0
13.49, 809, 1
13.26, 795, 2
13.02, 780, 0
12.81, 768, 1
12.57, 754, 2
12.33, 739, 0
12.11, 726, 1
11.85, 710, 2
11.59, 695, 0
11.38, 682, 1
12.29, 737, 2
13.83, 830, 0
15.01, 900, 1
14.92, 895, 2
14.76, 885, 0
14.51, 870, 1
14.38, 862, 2
14.11, 846, 0
13.92, 835, 1
13.66, 819, 2
13.50, 810, 0
13.28, 796, 1
13.02, 781, 2
12.79, 767, 0
12.58, 754, 1
12.33, 740, 2
12.08, 724, 0
11.86, 711, 1
11.59, 695, 2
11.31, 678, 0
11.09, 665, 1
10.81, 648, 2
10.51, 630, 0
10.31, 618, 1
10.14, 608, 2
10.13, 607, 0
10.17, 610, 1
10.12, 607, 2
10.06, 603, 0
10.03, 601, 1
9.99, 599, 2
9.93, 595, 0
9.90, 594, 1
9.84, 590, 2
9.76, 585, 0
9.70, 582, 1
9.61, 576, 2
9.51, 570, 0
9.46, 567, 1
9.37, 562, 2
9.26, 555, 0
9.20, 552, 1
9.10, 545, 2
8.98, 539, 0
8.93, 535, 1
8.83, 529, 2
8.73, 523, 0
8.68, 520, 1
8.58, 514, 2
8.48, 508, 0
8.40, 504, 1
8.35, 500, 2
8.26, 495, 0
8.20, 492, 1
8.11, 486, 2
8.03, 481, 0
8.00, 480, 1
7.90, 473, 2
7.79, 467, 0
7.72, 463, 1
7.64, 458, 2
7.52, 451, 0
7.45, 446, 1
7.36, 441, 2
7.23, 433, 0
7.15, 428, 1
7.03, 421, 2
6.89, 413, 0
6.81, 408, 1
6.70, 402, 2
6.58, 394, 0
6.48, 388, 1
6.37, 382, 2
6.22, 373, 0
6.12, 366, 1
5.97, 358, 2
5.82, 349, 0
5.70, 341, 1
5.58, 334, 2
5.37, 322, 0
5.21, 312, 1
5.01, 300, 2
4.76, 285, 0
4.58, 274, 1
4.38, 262, 2
4.08, 244, 0
3.76, 225, 1
3.39, 203, 2
2.92, 175, 0
2.48, 148, 1
1.92, 114, 2
39.74, 2384, 0
