5.66, 339, 2
5.62, 337, 0
5.64, 338, 1
5.63, 337, 2
5.63, 337, 0
5.65, 338, 1
5.66, 339, 2
5.63, 337, 0
5.66, 339, 1
5.68, 340, 2
5.65, 338, 0
5.68, 340, 1
5.69, 341, 2
5.67, 339, 0
5.68, 341, 1
5.68, 340, 2
5.65, 338, 0
5.66, 339, 1
5.67, 340, 2
5.63, 337, 0
5.65, 339, 1
5.67, 340, 2
5.65, 338, 0
5.68, 340, 1
5.68, 340, 2
5.66, 339, 0
5.69, 341, 1
5.70, 341, 2
5.67, 339, 0
5.70, 341, 1
5.70, 341, 2
5.68, 340, 0
5.69, 341, 1
5.70, 341, 2
5.66, 339, 0
5.68, 340, 1
5.68, 340, 2
5.65, 338, 0
5.67, 339, 1
5.67, 340, 2
5.66, 339, 0
5.69, 341, 1
5.69, 341, 2
5.66, 339, 0
5.69, 341, 1
5.69, 341, 2
5.67, 340, 0
5.70, 342, 1
5.71, 342, 2
5.68, 340, 0
5.70, 342, 1
5.70, 342, 2
5.67, 339, 0
5.68, 340, 1
5.68, 340, 2
5.65, 338, 0
5.67, 340, 1
5.67, 340, 2
5.65, 339, 0
5.68, 340, 1
5.69, 341, 2
5.67, 339, 0
5.69, 341, 1
5.70, 341, 2
5.67, 340, 0
5.69, 341, 1
5.71, 342, 2
5.67, 340, 0
5.69, 341, 1
5.70, 341, 2
5.66, 339, 0
5.68, 340, 1
5.68, 340, 2
5.64, 338, 0
5.68, 340, 1
5.68, 340, 2
5.66, 339, 0
5.69, 341, 1
5.69, 341, 2
5.67, 340, 0
5.70, 341, 1
5.70, 342, 2
5.68, 340, 0
5.71, 342, 1
5.71, 342, 2
5.68, 340, 0
5.72, 343, 1
5.70, 341, 2
5.67, 340, 0
5.69, 341, 1
5.68, 340, 2
5.65, 338, 0
5.66, 339, 1
5.67, 340, 2
5.65, 339, 0
5.68, 340, 1
5.69, 341, 2
5.66, 339, 0
5.69, 341, 1
5.69, 341, 2
5.66, 339, 0
5.70, 341, 1
5.70, 341, 2
5.67, 340, 0
5.69, 341, 1
5.69, 341, 2
5.66, 339, 0
5.68, 340, 1
5.68, 340, 2
5.64, 338, 0
5.67, 340, 1
5.68, 340, 2
5.66, 339, 0
5.68, 341, 1
5.69, 341, 2
5.66, 339, 0
5.70, 341, 1
5.70, 342, 2
5.68, 340, 0
5.70, 341, 1
5.72, 343, 2
5.68, 341, 0
5.70, 341, 1
5.71, 342, 2
5.67, 340, 0
5.70, 341, 1
5.69, 341, 2
5.68, 340, 0
5.68, 340, 1
5.70, 342, 2
5.66, 339, 0
5.71, 342, 1
5.71, 342, 2
5.68, 340, 0
5.70, 341, 1
5.72, 343, 2
5.69, 341, 0
5.72, 343, 1
5.73, 343, 2
5.69, 341, 0
5.71, 342, 1
5.70, 341, 2
5.67, 340, 0
5.68, 340, 1
5.68, 340, 2
5.65, 338, 0
5.66, 339, 1
5.69, 341, 2
5.65, 338, 0
5.68, 340, 1
5.68, 340, 2
5.65, 338, 0
5.69, 341, 1
5.68, 340, 2
5.67, 340, 0
5.68, 341, 1
5.71, 342, 2
5.66, 339, 0
5.69, 341, 1
5.69, 341, 2
5.66, 339, 0
5.69, 341, 1
5.69, 341, 2
5.66, 339, 0
5.68, 340, 1
5.69, 341, 2
5.67, 339, 0
5.69, 341, 1
5.70, 341, 2
5.67, 340, 0
5.70, 341, 1
5.70, 341, 2
5.68, 340, 0
5.72, 342, 1
5.71, 342, 2
5.68, 340, 0
5.69, 341, 1
5.69, 341, 2
5.66, 339, 0
5.68, 340, 1
5.68, 340, 2
5.65, 338, 0
5.67, 340, 1
5.68, 340, 2
5.65, 339, 0
5.69, 341, 1
5.69, 341, 2
5.67, 340, 0
5.70, 341, 1
5.70, 341, 2
5.68, 340, 0
5.71, 342, 1
5.70, 342, 2
5.66, 339, 0
5.68, 340, 1
5.68, 340, 2
5.64, 338, 0
5.66, 339, 1
5.66, 339, 2
5.63, 337, 0
5.65, 339, 1
5.66, 339, 2
5.64, 338, 0
5.66, 339, 1
5.67, 340, 2
5.65, 339, 0
5.68, 340, 1
5.68, 341, 2
5.66, 339, 0
5.69, 341, 1
5.69, 341, 2
5.66, 339, 0
5.68, 340, 1
5.67, 340, 2
5.65, 338, 0
5.67, 340, 1
5.66, 339, 2
5.64, 338, 0
5.67, 340, 1
5.68, 340, 2
5.66, 339, 0
5.69, 341, 1
5.69, 341, 2
5.67, 339, 0
5.69, 341, 1
5.70, 341, 2
5.68, 340, 0
5.70, 341, 1
5.69, 341, 2
5.66, 339, 0
5.68, 340, 1
5.68, 340, 2
5.65, 338, 0
5.67, 340, 1
5.67, 339, 2
5.65, 338, 0
5.68, 340, 1
5.68, 341, 2
5.66, 339, 0
5.69, 341, 1
5.69, 341, 2
5.66, 339, 0
5.69, 341, 1
5.70, 341, 2
5.67, 340, 0
5.69, 341, 1
5.68, 341, 2
5.65, 339, 0
5.67, 339, 1
5.67, 339, 2
5.63, 337, 0